,X,Y,date,sm_surface_mean
37560,40.341,13.551,20240306,0.08027520775794983
37561,40.391,13.551,20240306,0.08027520775794983
37562,40.441,13.551,20240306,0.05555310472846031
37563,40.491,13.551,20240306,0.05555310472846031
37564,40.541,13.551,20240306,0.07930377125740051
37565,40.591,13.551,20240306,0.07930377125740051
37566,40.641,13.551,20240306,0.07550361752510071
37567,40.691,13.551,20240306,0.07550361752510071
37568,40.741,13.551,20240306,0.07436588406562805
37569,40.791,13.551,20240306,0.06865373253822327
37570,40.841,13.551,20240306,0.06865373253822327
37571,40.891,13.551,20240306,0.06340745091438293
37572,40.941,13.551,20240306,0.06340745091438293
37573,40.991,13.551,20240306,0.06425967812538147
37574,41.041,13.551,20240306,0.06425967812538147
37575,41.091,13.551,20240306,0.059479858726263046
37576,41.141,13.551,20240306,0.059479858726263046
37577,41.191,13.551,20240306,0.055405404418706894
37578,41.241,13.551,20240306,0.053141262382268906
37579,41.291,13.551,20240306,0.053141262382268906
37580,41.341,13.551,20240306,0.05388512834906578
37581,41.391,13.551,20240306,0.05388512834906578
37582,41.441,13.551,20240306,0.0563105009496212
37583,41.491,13.551,20240306,0.0563105009496212
37584,41.541,13.551,20240306,0.0600065253674984
37585,41.591,13.551,20240306,0.0600065253674984
37586,41.64,13.549,20240306,0.054093267768621445
37587,41.676,13.536,20240306,0.054093267768621445
37588,39.562,13.593,20240306,0.1032659113407135
37589,39.591,13.601,20240306,0.1032659113407135
37590,39.641,13.601,20240306,0.10350050777196884
37591,39.691,13.601,20240306,0.10350050777196884
37592,39.741,13.601,20240306,0.10572495311498642
37593,39.791,13.601,20240306,0.10572495311498642
37594,39.841,13.601,20240306,0.10761084407567978
37595,39.891,13.601,20240306,0.10407903045415878
37596,39.941,13.601,20240306,0.10407903045415878
37597,39.991,13.601,20240306,0.09934475272893906
37598,40.041,13.601,20240306,0.09934475272893906
37599,40.091,13.601,20240306,0.09934475272893906
37600,40.141,13.601,20240306,0.09934475272893906
37601,40.191,13.601,20240306,0.09443190693855286
37602,40.241,13.601,20240306,0.09443190693855286
37603,40.291,13.601,20240306,0.08885994553565979
37604,40.341,13.601,20240306,0.08647528290748596
37605,40.391,13.601,20240306,0.08647528290748596
37606,40.441,13.601,20240306,0.08666446805000305
37607,40.491,13.601,20240306,0.08666446805000305
37608,40.541,13.601,20240306,0.07972505688667297
37609,40.591,13.601,20240306,0.07972505688667297
37610,40.641,13.601,20240306,0.07436779141426086
37611,40.691,13.601,20240306,0.07436779141426086
37612,40.741,13.601,20240306,0.07577052712440491
37613,40.791,13.601,20240306,0.049876775592565536
37614,40.841,13.601,20240306,0.049876775592565536
37615,40.891,13.601,20240306,0.06803897023200989
37616,40.941,13.601,20240306,0.06803897023200989
37617,40.991,13.601,20240306,0.06699982285499573
37618,41.041,13.601,20240306,0.06699982285499573
37619,41.091,13.601,20240306,0.06424680352210999
37620,41.141,13.601,20240306,0.06424680352210999
37621,41.191,13.601,20240306,0.06147446855902672
37622,41.241,13.601,20240306,0.06011870130896568
37623,41.291,13.601,20240306,0.06011870130896568
37624,41.341,13.601,20240306,0.06066301092505455
37625,41.391,13.601,20240306,0.06066301092505455
37626,41.441,13.601,20240306,0.062319543212652206
37627,41.491,13.601,20240306,0.062319543212652206
37628,41.541,13.601,20240306,0.0627841055393219
37629,41.589,13.599,20240306,0.0627841055393219
37630,41.626,13.585,20240306,0.06336930394172668
37631,39.597,13.648,20240306,0.1032659113407135
37632,39.641,13.651,20240306,0.10350050777196884
37633,39.691,13.651,20240306,0.10350050777196884
37634,39.741,13.651,20240306,0.10572495311498642
37635,39.791,13.651,20240306,0.10572495311498642
37636,39.841,13.651,20240306,0.10761084407567978
37637,39.891,13.651,20240306,0.10407903045415878
37638,39.941,13.651,20240306,0.10407903045415878
37639,39.991,13.651,20240306,0.09934475272893906
37640,40.041,13.651,20240306,0.09934475272893906
37641,40.091,13.651,20240306,0.09934475272893906
37642,40.141,13.651,20240306,0.09934475272893906
37643,40.191,13.651,20240306,0.09443190693855286
37644,40.241,13.651,20240306,0.09443190693855286
37645,40.291,13.651,20240306,0.08885994553565979
37646,40.341,13.651,20240306,0.08647528290748596
37647,40.391,13.651,20240306,0.08647528290748596
37648,40.441,13.651,20240306,0.08666446805000305
37649,40.491,13.651,20240306,0.08666446805000305
37650,40.541,13.651,20240306,0.07972505688667297
37651,40.591,13.651,20240306,0.07972505688667297
37652,40.641,13.651,20240306,0.07436779141426086
37653,40.691,13.651,20240306,0.07436779141426086
37654,40.741,13.651,20240306,0.07577052712440491
37655,40.791,13.651,20240306,0.049876775592565536
37656,40.841,13.651,20240306,0.049876775592565536
37657,40.891,13.651,20240306,0.06803897023200989
37658,40.941,13.651,20240306,0.06803897023200989
37659,40.991,13.651,20240306,0.06699982285499573
37660,41.041,13.651,20240306,0.06699982285499573
37661,41.091,13.651,20240306,0.06424680352210999
37662,41.141,13.651,20240306,0.06424680352210999
37663,41.191,13.651,20240306,0.06147446855902672
37664,41.241,13.651,20240306,0.06011870130896568
37665,41.291,13.651,20240306,0.06011870130896568
37666,41.341,13.651,20240306,0.06066301092505455
37667,41.391,13.651,20240306,0.06066301092505455
37668,41.441,13.651,20240306,0.062319543212652206
37669,41.491,13.651,20240306,0.062319543212652206
37670,41.539,13.648,20240306,0.0627841055393219
37671,41.575,13.634,20240306,0.0627841055393219
37672,39.609,13.684,20240306,0.10563567280769348
37673,39.644,13.698,20240306,0.10825219005346298
37674,39.691,13.701,20240306,0.10825219005346298
37675,39.741,13.701,20240306,0.10768403857946396
37676,39.791,13.701,20240306,0.10768403857946396
37677,39.841,13.701,20240306,0.1061638817191124
37678,39.891,13.701,20240306,0.10402967780828476
37679,39.941,13.701,20240306,0.10402967780828476
37680,39.991,13.701,20240306,0.09998288005590439
37681,40.041,13.701,20240306,0.09998288005590439
37682,40.091,13.701,20240306,0.09998288005590439
37683,40.141,13.701,20240306,0.09998288005590439
37684,40.191,13.701,20240306,0.09522261470556259
37685,40.241,13.701,20240306,0.09522261470556259
37686,40.291,13.701,20240306,0.09100237488746643
37687,40.341,13.701,20240306,0.05394461378455162
37688,40.391,13.701,20240306,0.05394461378455162
37689,40.441,13.701,20240306,0.08254709839820862
37690,40.491,13.701,20240306,0.08254709839820862
37691,40.541,13.701,20240306,0.07989576458930969
37692,40.591,13.701,20240306,0.07989576458930969
37693,40.641,13.701,20240306,0.07494869828224182
37694,40.691,13.701,20240306,0.07494869828224182
37695,40.741,13.701,20240306,0.07466128468513489
37696,40.791,13.701,20240306,0.06902638077735901
37697,40.841,13.701,20240306,0.06902638077735901
37698,40.891,13.701,20240306,0.06812813878059387
37699,40.941,13.701,20240306,0.06812813878059387
37700,40.991,13.701,20240306,0.06777265667915344
37701,41.041,13.701,20240306,0.06777265667915344
37702,41.091,13.701,20240306,0.06584015488624573
37703,41.141,13.701,20240306,0.06584015488624573
37704,41.191,13.701,20240306,0.06573191285133362
37705,41.241,13.701,20240306,0.06487956643104553
37706,41.291,13.701,20240306,0.06487956643104553
37707,41.341,13.701,20240306,0.06512358784675598
37708,41.391,13.701,20240306,0.06512358784675598
37709,41.441,13.701,20240306,0.06539645791053772
37710,41.487,13.696,20240306,0.06539645791053772
37711,41.523,13.681,20240306,0.06490722298622131
37712,39.662,13.755,20240306,0.10909929126501083
37713,39.691,13.751,20240306,0.10909929126501083
37714,39.741,13.751,20240306,0.11164095252752304
37715,39.791,13.751,20240306,0.11164095252752304
37716,39.841,13.751,20240306,0.109139584004879
37717,39.891,13.751,20240306,0.10595347732305527
37718,39.941,13.751,20240306,0.10595347732305527
37719,39.991,13.751,20240306,0.10072984546422958
37720,40.041,13.751,20240306,0.10072984546422958
37721,40.091,13.751,20240306,0.10072984546422958
37722,40.141,13.751,20240306,0.10072984546422958
37723,40.191,13.751,20240306,0.09650888293981552
37724,40.241,13.751,20240306,0.09650888293981552
37725,40.291,13.751,20240306,0.09174564480781555
37726,40.341,13.751,20240306,0.05401816591620445
37727,40.391,13.751,20240306,0.05401816591620445
37728,40.441,13.751,20240306,0.08093979954719543
37729,40.491,13.751,20240306,0.08093979954719543
37730,40.541,13.751,20240306,0.07826152443885803
37731,40.591,13.751,20240306,0.07826152443885803
37732,40.641,13.751,20240306,0.07727625966072083
37733,40.691,13.751,20240306,0.07727625966072083
37734,40.741,13.751,20240306,0.07326117157936096
37735,40.791,13.751,20240306,0.0723358690738678
37736,40.841,13.751,20240306,0.0723358690738678
37737,40.891,13.751,20240306,0.0689033567905426
37738,40.941,13.751,20240306,0.0689033567905426
37739,40.991,13.751,20240306,0.06955352425575256
37740,41.041,13.751,20240306,0.06955352425575256
37741,41.091,13.751,20240306,0.06929543614387512
37742,41.141,13.751,20240306,0.06929543614387512
37743,41.191,13.751,20240306,0.06985095143318176
37744,41.241,13.751,20240306,0.06811609864234924
37745,41.291,13.751,20240306,0.06811609864234924
37746,41.341,13.751,20240306,0.06821015477180481
37747,41.391,13.751,20240306,0.06821015477180481
37748,41.436,13.747,20240306,0.06711605191230774
37749,41.471,13.73,20240306,0.06539645791053772
37750,39.658,13.802,20240306,0.10909929126501083
37751,39.691,13.801,20240306,0.10909929126501083
37752,39.741,13.801,20240306,0.11164095252752304
37753,39.791,13.801,20240306,0.11164095252752304
37754,39.841,13.801,20240306,0.109139584004879
37755,39.891,13.801,20240306,0.10595347732305527
37756,39.941,13.801,20240306,0.10595347732305527
37757,39.991,13.801,20240306,0.10072984546422958
37758,40.041,13.801,20240306,0.10072984546422958
37759,40.091,13.801,20240306,0.10072984546422958
37760,40.141,13.801,20240306,0.10072984546422958
37761,40.191,13.801,20240306,0.09650888293981552
37762,40.241,13.801,20240306,0.09650888293981552
37763,40.291,13.801,20240306,0.09174564480781555
37764,40.341,13.801,20240306,0.05401816591620445
37765,40.391,13.801,20240306,0.05401816591620445
37766,40.441,13.801,20240306,0.08093979954719543
37767,40.491,13.801,20240306,0.08093979954719543
37768,40.541,13.801,20240306,0.07826152443885803
37769,40.591,13.801,20240306,0.07826152443885803
37770,40.641,13.801,20240306,0.07727625966072083
37771,40.691,13.801,20240306,0.07727625966072083
37772,40.741,13.801,20240306,0.07326117157936096
37773,40.791,13.801,20240306,0.0723358690738678
37774,40.841,13.801,20240306,0.0723358690738678
37775,40.891,13.801,20240306,0.0689033567905426
37776,40.941,13.801,20240306,0.0689033567905426
37777,40.991,13.801,20240306,0.06955352425575256
37778,41.041,13.801,20240306,0.06955352425575256
37779,41.091,13.801,20240306,0.06929543614387512
37780,41.141,13.801,20240306,0.06929543614387512
37781,41.191,13.801,20240306,0.06985095143318176
37782,41.241,13.801,20240306,0.06811609864234924
37783,41.291,13.801,20240306,0.06811609864234924
37784,41.341,13.801,20240306,0.06821015477180481
37785,41.389,13.799,20240306,0.06821015477180481
37786,41.422,13.783,20240306,0.06711605191230774
37787,39.654,13.854,20240306,0.12267424911260605
37788,39.691,13.851,20240306,0.12267424911260605
37789,39.741,13.851,20240306,0.11932756751775742
37790,39.791,13.851,20240306,0.11932756751775742
37791,39.841,13.851,20240306,0.11245443671941757
37792,39.891,13.851,20240306,0.109330914914608
37793,39.941,13.851,20240306,0.109330914914608
37794,39.991,13.851,20240306,0.10180309414863586
37795,40.041,13.851,20240306,0.10180309414863586
37796,40.091,13.851,20240306,0.10180309414863586
37797,40.141,13.851,20240306,0.10180309414863586
37798,40.191,13.851,20240306,0.0961543619632721
37799,40.241,13.851,20240306,0.0961543619632721
37800,40.291,13.851,20240306,0.08906009793281555
37801,40.341,13.851,20240306,0.08469775319099426
37802,40.391,13.851,20240306,0.08469775319099426
37803,40.441,13.851,20240306,0.07987669110298157
37804,40.491,13.851,20240306,0.07987669110298157
37805,40.541,13.851,20240306,0.07867935299873352
37806,40.591,13.851,20240306,0.07867935299873352
37807,40.641,13.851,20240306,0.07419505715370178
37808,40.691,13.851,20240306,0.07419505715370178
37809,40.741,13.851,20240306,0.0762127935886383
37810,40.791,13.851,20240306,0.07526460289955139
37811,40.841,13.851,20240306,0.07526460289955139
37812,40.891,13.851,20240306,0.072899729013443
37813,40.941,13.851,20240306,0.072899729013443
37814,40.991,13.851,20240306,0.07523241639137268
37815,41.041,13.851,20240306,0.07523241639137268
37816,41.091,13.851,20240306,0.07579830288887024
37817,41.141,13.851,20240306,0.07579830288887024
37818,41.191,13.851,20240306,0.07495704293251038
37819,41.241,13.851,20240306,0.07117334008216858
37820,41.291,13.851,20240306,0.07117334008216858
37821,41.34,13.849,20240306,0.058629538863897324
37822,41.376,13.836,20240306,0.058629538863897324
37823,39.645,13.902,20240306,0.12267424911260605
37824,39.691,13.901,20240306,0.12267424911260605
37825,39.741,13.901,20240306,0.11932756751775742
37826,39.791,13.901,20240306,0.11932756751775742
37827,39.841,13.901,20240306,0.11245443671941757
37828,39.891,13.901,20240306,0.109330914914608
37829,39.941,13.901,20240306,0.109330914914608
37830,39.991,13.901,20240306,0.10180309414863586
37831,40.041,13.901,20240306,0.10180309414863586
37832,40.091,13.901,20240306,0.10180309414863586
37833,40.141,13.901,20240306,0.10180309414863586
37834,40.191,13.901,20240306,0.0961543619632721
37835,40.241,13.901,20240306,0.0961543619632721
37836,40.291,13.901,20240306,0.08906009793281555
37837,40.341,13.901,20240306,0.08469775319099426
37838,40.391,13.901,20240306,0.08469775319099426
37839,40.441,13.901,20240306,0.07987669110298157
37840,40.491,13.901,20240306,0.07987669110298157
37841,40.541,13.901,20240306,0.07867935299873352
37842,40.591,13.901,20240306,0.07867935299873352
37843,40.641,13.901,20240306,0.07419505715370178
37844,40.691,13.901,20240306,0.07419505715370178
37845,40.741,13.901,20240306,0.0762127935886383
37846,40.791,13.901,20240306,0.07526460289955139
37847,40.841,13.901,20240306,0.07526460289955139
37848,40.891,13.901,20240306,0.072899729013443
37849,40.941,13.901,20240306,0.072899729013443
37850,40.991,13.901,20240306,0.07523241639137268
37851,41.041,13.901,20240306,0.07523241639137268
37852,41.091,13.901,20240306,0.07579830288887024
37853,41.141,13.901,20240306,0.07579830288887024
37854,41.191,13.901,20240306,0.07495704293251038
37855,41.241,13.901,20240306,0.07117334008216858
37856,41.289,13.898,20240306,0.07117334008216858
37857,41.326,13.884,20240306,0.058629538863897324
37858,39.642,13.951,20240306,0.12431695312261581
37859,39.691,13.951,20240306,0.12431695312261581
37860,39.741,13.951,20240306,0.12115862220525742
37861,39.791,13.951,20240306,0.12115862220525742
37862,39.841,13.951,20240306,0.11275269836187363
37863,39.891,13.951,20240306,0.10905280709266663
37864,39.941,13.951,20240306,0.10905280709266663
37865,39.991,13.951,20240306,0.09975412487983704
37866,40.041,13.951,20240306,0.09975412487983704
37867,40.091,13.951,20240306,0.09975412487983704
37868,40.141,13.951,20240306,0.09975412487983704
37869,40.191,13.951,20240306,0.09182813763618469
37870,40.241,13.951,20240306,0.09182813763618469
37871,40.291,13.951,20240306,0.08912542462348938
37872,40.341,13.951,20240306,0.0804542601108551
37873,40.391,13.951,20240306,0.0804542601108551
37874,40.441,13.951,20240306,0.07268479466438293
37875,40.491,13.951,20240306,0.07268479466438293
37876,40.541,13.951,20240306,0.07056847214698792
37877,40.591,13.951,20240306,0.07056847214698792
37878,40.641,13.951,20240306,0.07445195317268372
37879,40.691,13.951,20240306,0.07445195317268372
37880,40.741,13.951,20240306,0.07553282380104065
37881,40.791,13.951,20240306,0.07534769177436829
37882,40.841,13.951,20240306,0.07534769177436829
37883,40.891,13.951,20240306,0.07348671555519104
37884,40.941,13.951,20240306,0.07348671555519104
37885,40.991,13.951,20240306,0.07638278603553772
37886,41.041,13.951,20240306,0.07638278603553772
37887,41.091,13.951,20240306,0.07771781086921692
37888,41.141,13.951,20240306,0.07771781086921692
37889,41.191,13.951,20240306,0.07629933953285217
37890,41.239,13.948,20240306,0.07165864109992981
37891,41.274,13.934,20240306,0.07165864109992981
37892,39.566,14.025,20240306,0.1255522072315216
37893,39.598,14.015,20240306,0.1255522072315216
37894,39.642,14.001,20240306,0.12431695312261581
37895,39.691,14.001,20240306,0.12431695312261581
37896,39.741,14.001,20240306,0.12115862220525742
37897,39.791,14.001,20240306,0.12115862220525742
37898,39.841,14.001,20240306,0.11275269836187363
37899,39.891,14.001,20240306,0.10905280709266663
37900,39.941,14.001,20240306,0.10905280709266663
37901,39.991,14.001,20240306,0.09975412487983704
37902,40.041,14.001,20240306,0.09975412487983704
37903,40.091,14.001,20240306,0.09975412487983704
37904,40.141,14.001,20240306,0.09975412487983704
37905,40.191,14.001,20240306,0.09182813763618469
37906,40.241,14.001,20240306,0.09182813763618469
37907,40.291,14.001,20240306,0.08912542462348938
37908,40.341,14.001,20240306,0.0804542601108551
37909,40.391,14.001,20240306,0.0804542601108551
37910,40.441,14.001,20240306,0.07268479466438293
37911,40.491,14.001,20240306,0.07268479466438293
37912,40.541,14.001,20240306,0.07056847214698792
37913,40.591,14.001,20240306,0.07056847214698792
37914,40.641,14.001,20240306,0.07445195317268372
37915,40.691,14.001,20240306,0.07445195317268372
37916,40.741,14.001,20240306,0.07553282380104065
37917,40.791,14.001,20240306,0.07534769177436829
37918,40.841,14.001,20240306,0.07534769177436829
37919,40.891,14.001,20240306,0.07348671555519104
37920,40.941,14.001,20240306,0.07348671555519104
37921,40.991,14.001,20240306,0.07638278603553772
37922,41.041,14.001,20240306,0.07638278603553772
37923,41.091,14.001,20240306,0.07771781086921692
37924,41.141,14.001,20240306,0.07771781086921692
37925,41.188,13.998,20240306,0.07629933953285217
37926,41.224,13.983,20240306,0.07629933953285217
37927,39.513,14.072,20240306,0.12707403302192688
37928,39.546,14.058,20240306,0.1255522072315216
37929,39.591,14.051,20240306,0.1255522072315216
37930,39.641,14.051,20240306,0.12435128539800644
37931,39.691,14.051,20240306,0.12435128539800644
37932,39.741,14.051,20240306,0.12065210193395615
37933,39.791,14.051,20240306,0.12065210193395615
37934,39.841,14.051,20240306,0.12124993652105331
37935,39.891,14.051,20240306,0.10779419541358948
37936,39.941,14.051,20240306,0.10779419541358948
37937,39.991,14.051,20240306,0.09635880589485168
37938,40.041,14.051,20240306,0.09635880589485168
37939,40.091,14.051,20240306,0.09635880589485168
37940,40.141,14.051,20240306,0.09635880589485168
37941,40.191,14.051,20240306,0.08667352795600891
37942,40.241,14.051,20240306,0.08667352795600891
37943,40.291,14.051,20240306,0.08066633343696594
37944,40.341,14.051,20240306,0.07832649350166321
37945,40.391,14.051,20240306,0.07832649350166321
37946,40.441,14.051,20240306,0.0686013400554657
37947,40.491,14.051,20240306,0.0686013400554657
37948,40.541,14.051,20240306,0.07044669985771179
37949,40.591,14.051,20240306,0.07044669985771179
37950,40.641,14.051,20240306,0.06888255476951599
37951,40.691,14.051,20240306,0.06888255476951599
37952,40.741,14.051,20240306,0.07267984747886658
37953,40.791,14.051,20240306,0.07400444149971008
37954,40.841,14.051,20240306,0.07400444149971008
37955,40.891,14.051,20240306,0.07415464520454407
37956,40.941,14.051,20240306,0.07415464520454407
37957,40.991,14.051,20240306,0.0773705542087555
37958,41.041,14.051,20240306,0.0773705542087555
37959,41.091,14.051,20240306,0.07972767949104309
37960,41.137,14.046,20240306,0.07972767949104309
37961,41.173,14.032,20240306,0.07785072922706604
37962,39.501,14.105,20240306,0.12707403302192688
37963,39.541,14.101,20240306,0.1255522072315216
37964,39.591,14.101,20240306,0.1255522072315216
37965,39.641,14.101,20240306,0.12435128539800644
37966,39.691,14.101,20240306,0.12435128539800644
37967,39.741,14.101,20240306,0.12065210193395615
37968,39.791,14.101,20240306,0.12065210193395615
37969,39.841,14.101,20240306,0.12124993652105331
37970,39.891,14.101,20240306,0.10779419541358948
37971,39.941,14.101,20240306,0.10779419541358948
37972,39.991,14.101,20240306,0.09635880589485168
37973,40.041,14.101,20240306,0.09635880589485168
37974,40.091,14.101,20240306,0.09635880589485168
37975,40.141,14.101,20240306,0.09635880589485168
37976,40.191,14.101,20240306,0.08667352795600891
37977,40.241,14.101,20240306,0.08667352795600891
37978,40.291,14.101,20240306,0.08066633343696594
37979,40.341,14.101,20240306,0.07832649350166321
37980,40.391,14.101,20240306,0.07832649350166321
37981,40.441,14.101,20240306,0.0686013400554657
37982,40.491,14.101,20240306,0.0686013400554657
37983,40.541,14.101,20240306,0.07044669985771179
37984,40.591,14.101,20240306,0.07044669985771179
37985,40.641,14.101,20240306,0.06888255476951599
37986,40.691,14.101,20240306,0.06888255476951599
37987,40.741,14.101,20240306,0.07267984747886658
37988,40.791,14.101,20240306,0.07400444149971008
37989,40.841,14.101,20240306,0.07400444149971008
37990,40.891,14.101,20240306,0.07415464520454407
37991,40.941,14.101,20240306,0.07415464520454407
37992,40.991,14.101,20240306,0.0773705542087555
37993,41.041,14.101,20240306,0.0773705542087555
37994,41.086,14.094,20240306,0.07972767949104309
37995,41.12,14.079,20240306,0.07972767949104309
37996,39.466,14.174,20240306,0.12707403302192688
37997,39.493,14.152,20240306,0.12707403302192688
37998,39.541,14.151,20240306,0.1255522072315216
37999,39.591,14.151,20240306,0.1255522072315216
38000,39.641,14.151,20240306,0.12435128539800644
38001,39.691,14.151,20240306,0.12435128539800644
38002,39.741,14.151,20240306,0.12065210193395615
38003,39.791,14.151,20240306,0.12065210193395615
38004,39.841,14.151,20240306,0.12124993652105331
38005,39.891,14.151,20240306,0.10779419541358948
38006,39.941,14.151,20240306,0.10779419541358948
38007,39.991,14.151,20240306,0.09635880589485168
38008,40.041,14.151,20240306,0.09635880589485168
38009,40.091,14.151,20240306,0.09635880589485168
38010,40.141,14.151,20240306,0.09635880589485168
38011,40.191,14.151,20240306,0.08667352795600891
38012,40.241,14.151,20240306,0.08667352795600891
38013,40.291,14.151,20240306,0.08066633343696594
38014,40.341,14.151,20240306,0.07832649350166321
38015,40.391,14.151,20240306,0.07832649350166321
38016,40.441,14.151,20240306,0.0686013400554657
38017,40.491,14.151,20240306,0.0686013400554657
38018,40.541,14.151,20240306,0.07044669985771179
38019,40.591,14.151,20240306,0.07044669985771179
38020,40.641,14.151,20240306,0.06888255476951599
38021,40.691,14.151,20240306,0.06888255476951599
38022,40.741,14.151,20240306,0.07267984747886658
38023,40.791,14.151,20240306,0.07400444149971008
38024,40.841,14.151,20240306,0.07400444149971008
38025,40.891,14.151,20240306,0.07415464520454407
38026,40.941,14.151,20240306,0.07415464520454407
38027,40.991,14.151,20240306,0.0773705542087555
38028,41.034,14.141,20240306,0.0773705542087555
38029,41.067,14.127,20240306,0.07972767949104309
38030,39.466,14.189,20240306,0.12707403302192688
38031,39.491,14.201,20240306,0.13005498051643372
38032,39.541,14.201,20240306,0.12558749318122864
38033,39.591,14.201,20240306,0.12558749318122864
38034,39.641,14.201,20240306,0.12427415698766708
38035,39.691,14.201,20240306,0.12427415698766708
38036,39.741,14.201,20240306,0.12736883759498596
38037,39.791,14.201,20240306,0.12736883759498596
38038,39.841,14.201,20240306,0.11328818649053574
38039,39.891,14.201,20240306,0.10241499543190002
38040,39.941,14.201,20240306,0.10241499543190002
38041,39.991,14.201,20240306,0.0886785089969635
38042,40.041,14.201,20240306,0.0886785089969635
38043,40.091,14.201,20240306,0.0886785089969635
38044,40.141,14.201,20240306,0.0886785089969635
38045,40.191,14.201,20240306,0.07632210850715637
38046,40.241,14.201,20240306,0.07632210850715637
38047,40.291,14.201,20240306,0.06538525223731995
38048,40.341,14.201,20240306,0.057884540408849716
38049,40.391,14.201,20240306,0.057884540408849716
38050,40.441,14.201,20240306,0.05558094009757042
38051,40.491,14.201,20240306,0.05558094009757042
38052,40.541,14.201,20240306,0.05438708886504173
38053,40.591,14.201,20240306,0.05438708886504173
38054,40.641,14.201,20240306,0.057052578777074814
38055,40.691,14.201,20240306,0.057052578777074814
38056,40.741,14.201,20240306,0.0660870373249054
38057,40.791,14.201,20240306,0.07212689518928528
38058,40.841,14.201,20240306,0.07212689518928528
38059,40.891,14.201,20240306,0.07527199387550354
38060,40.94,14.2,20240306,0.07527199387550354
38061,40.981,14.188,20240306,0.0773705542087555
38062,39.496,14.249,20240306,0.13005498051643372
38063,39.541,14.251,20240306,0.12558749318122864
38064,39.591,14.251,20240306,0.12558749318122864
38065,39.641,14.251,20240306,0.12427415698766708
38066,39.691,14.251,20240306,0.12427415698766708
38067,39.741,14.251,20240306,0.12736883759498596
38068,39.791,14.251,20240306,0.12736883759498596
38069,39.841,14.251,20240306,0.11328818649053574
38070,39.891,14.251,20240306,0.10241499543190002
38071,39.941,14.251,20240306,0.10241499543190002
38072,39.991,14.251,20240306,0.0886785089969635
38073,40.041,14.251,20240306,0.0886785089969635
38074,40.091,14.251,20240306,0.0886785089969635
38075,40.141,14.251,20240306,0.0886785089969635
38076,40.191,14.251,20240306,0.07632210850715637
38077,40.241,14.251,20240306,0.07632210850715637
38078,40.291,14.251,20240306,0.06538525223731995
38079,40.341,14.251,20240306,0.057884540408849716
38080,40.391,14.251,20240306,0.057884540408849716
38081,40.441,14.251,20240306,0.05558094009757042
38082,40.491,14.251,20240306,0.05558094009757042
38083,40.541,14.251,20240306,0.05438708886504173
38084,40.591,14.251,20240306,0.05438708886504173
38085,40.641,14.251,20240306,0.057052578777074814
38086,40.691,14.251,20240306,0.057052578777074814
38087,40.741,14.251,20240306,0.0660870373249054
38088,40.791,14.251,20240306,0.07212689518928528
38089,40.841,14.251,20240306,0.07212689518928528
38090,40.889,14.248,20240306,0.07527199387550354
38091,40.928,14.235,20240306,0.07527199387550354
38092,39.506,14.289,20240306,0.12717464566230774
38093,39.542,14.3,20240306,0.12585380673408508
38094,39.591,14.301,20240306,0.12585380673408508
38095,39.641,14.301,20240306,0.12286534160375595
38096,39.691,14.301,20240306,0.12286534160375595
38097,39.741,14.301,20240306,0.12790969014167786
38098,39.791,14.301,20240306,0.12790969014167786
38099,39.841,14.301,20240306,0.12218310683965683
38100,39.891,14.301,20240306,0.10347774624824524
38101,39.941,14.301,20240306,0.10347774624824524
38102,39.991,14.301,20240306,0.0909588634967804
38103,40.041,14.301,20240306,0.0909588634967804
38104,40.091,14.301,20240306,0.0909588634967804
38105,40.141,14.301,20240306,0.0909588634967804
38106,40.191,14.301,20240306,0.08151939511299133
38107,40.241,14.301,20240306,0.08151939511299133
38108,40.291,14.301,20240306,0.07820239663124084
38109,40.341,14.301,20240306,0.06542983651161194
38110,40.391,14.301,20240306,0.06542983651161194
38111,40.441,14.301,20240306,0.05856975540518761
38112,40.491,14.301,20240306,0.05856975540518761
38113,40.541,14.301,20240306,0.0523657463490963
38114,40.591,14.301,20240306,0.0523657463490963
38115,40.641,14.301,20240306,0.05433854088187218
38116,40.691,14.301,20240306,0.05433854088187218
38117,40.741,14.301,20240306,0.06725457310676575
38118,40.791,14.301,20240306,0.07537355273962021
38119,40.837,14.295,20240306,0.07537355273962021
38120,40.873,14.281,20240306,0.07212689518928528
38121,39.554,14.345,20240306,0.12585380673408508
38122,39.591,14.351,20240306,0.12585380673408508
38123,39.641,14.351,20240306,0.12286534160375595
38124,39.691,14.351,20240306,0.12286534160375595
38125,39.741,14.351,20240306,0.12790969014167786
38126,39.791,14.351,20240306,0.12790969014167786
38127,39.841,14.351,20240306,0.12218310683965683
38128,39.891,14.351,20240306,0.10347774624824524
38129,39.941,14.351,20240306,0.10347774624824524
38130,39.991,14.351,20240306,0.0909588634967804
38131,40.041,14.351,20240306,0.0909588634967804
38132,40.091,14.351,20240306,0.0909588634967804
38133,40.141,14.351,20240306,0.0909588634967804
38134,40.191,14.351,20240306,0.08151939511299133
38135,40.241,14.351,20240306,0.08151939511299133
38136,40.291,14.351,20240306,0.07820239663124084
38137,40.341,14.351,20240306,0.06542983651161194
38138,40.391,14.351,20240306,0.06542983651161194
38139,40.441,14.351,20240306,0.05856975540518761
38140,40.491,14.351,20240306,0.05856975540518761
38141,40.541,14.351,20240306,0.0523657463490963
38142,40.591,14.351,20240306,0.0523657463490963
