,X,Y,date,precipitation_sum
3076,38.591,4.851,20240219,19.49366569519043
3077,38.641,4.851,20240219,28.905582427978516
3078,38.691,4.851,20240219,28.905582427978516
3079,38.741,4.851,20240219,3.374112844467163
3080,38.791,4.851,20240219,3.374112844467163
3081,38.841,4.851,20240219,0.0
3082,38.891,4.851,20240219,0.0
3083,38.941,4.851,20240219,0.0
3084,38.991,4.851,20240219,0.0
3085,39.041,4.851,20240219,0.0
3086,39.091,4.851,20240219,0.0
3087,39.141,4.851,20240219,0.0
3088,39.191,4.851,20240219,3.671513795852661
3089,39.241,4.851,20240219,3.671513795852661
3090,39.291,4.851,20240219,0.0
3091,39.341,4.851,20240219,0.0
3092,39.391,4.851,20240219,0.0
3093,39.441,4.851,20240219,3.3712451457977295
3094,39.491,4.851,20240219,3.3712451457977295
3095,39.541,4.851,20240219,0.0
3096,39.591,4.851,20240219,0.0
3097,39.641,4.851,20240219,0.0
3098,39.691,4.851,20240219,0.0
3099,39.741,4.851,20240219,0.0
3100,39.791,4.851,20240219,0.0
3101,39.841,4.851,20240219,0.0
3102,39.891,4.851,20240219,0.0
3103,39.941,4.851,20240219,0.0
3104,39.991,4.851,20240219,0.0
3105,40.041,4.851,20240219,0.0
3106,40.091,4.851,20240219,0.0
3107,40.141,4.851,20240219,0.0
3108,40.191,4.851,20240219,0.0
3109,40.241,4.851,20240219,0.0
3110,40.291,4.851,20240219,0.0
3111,40.341,4.851,20240219,0.0
3112,40.391,4.851,20240219,0.0
3113,40.441,4.851,20240219,0.0
3114,40.491,4.851,20240219,0.0
3115,40.541,4.851,20240219,0.0
3116,40.591,4.851,20240219,0.0
3117,40.641,4.851,20240219,0.0
3118,40.691,4.851,20240219,0.0
3119,40.741,4.851,20240219,0.0
3120,40.791,4.851,20240219,0.0
3121,40.841,4.851,20240219,0.0
3122,40.891,4.851,20240219,0.0
3123,40.941,4.851,20240219,0.0
3124,40.991,4.851,20240219,0.0
3125,41.041,4.851,20240219,0.0
3126,41.091,4.851,20240219,0.0
3127,41.141,4.851,20240219,0.0
3128,41.191,4.851,20240219,0.0
3129,41.241,4.851,20240219,0.0
3130,41.291,4.851,20240219,0.0
3131,41.341,4.851,20240219,0.0
3132,41.391,4.851,20240219,0.0
3133,41.441,4.851,20240219,0.0
3134,41.491,4.851,20240219,0.0
3135,41.541,4.851,20240219,0.0
3136,41.591,4.851,20240219,0.0
3137,41.641,4.851,20240219,0.0
3138,41.691,4.851,20240219,0.0
3139,41.741,4.851,20240219,0.0
3140,41.791,4.851,20240219,0.0
3141,41.841,4.851,20240219,0.0
3142,41.891,4.851,20240219,0.0
3143,41.941,4.851,20240219,0.0
3144,41.991,4.851,20240219,0.0
3145,42.041,4.851,20240219,0.0
3146,42.091,4.851,20240219,0.0
3147,42.141,4.851,20240219,0.0
3148,42.191,4.851,20240219,0.0
3149,42.241,4.851,20240219,0.0
3150,42.291,4.851,20240219,0.0
3151,42.341,4.851,20240219,0.0
3152,42.391,4.851,20240219,0.0
3153,42.441,4.851,20240219,0.0
3154,42.491,4.851,20240219,0.0
3155,42.541,4.851,20240219,0.0
3156,42.591,4.851,20240219,0.0
3157,42.641,4.851,20240219,0.0
3158,42.691,4.851,20240219,0.0
3159,42.741,4.851,20240219,0.0
3160,42.791,4.851,20240219,0.0
3161,42.841,4.851,20240219,0.0
3162,42.891,4.851,20240219,0.0
3163,42.941,4.851,20240219,0.0
3164,42.991,4.851,20240219,0.0
3165,43.041,4.851,20240219,0.0
3166,43.091,4.851,20240219,0.0
3167,43.141,4.851,20240219,0.0
3168,43.191,4.851,20240219,0.0
3169,43.241,4.851,20240219,0.0
3170,43.291,4.851,20240219,0.0
3171,43.341,4.851,20240219,0.0
3172,43.391,4.851,20240219,0.0
3173,43.441,4.851,20240219,0.0
3174,43.491,4.851,20240219,0.0
3175,43.541,4.851,20240219,0.0
3176,43.591,4.851,20240219,0.0
3177,43.641,4.851,20240219,0.0
3178,43.691,4.851,20240219,0.0
3179,43.741,4.851,20240219,0.0
3180,43.791,4.851,20240219,0.0
3181,43.841,4.851,20240219,0.0
3182,43.891,4.851,20240219,0.0
3183,43.941,4.851,20240219,0.0
3184,43.991,4.851,20240219,0.0
3185,44.041,4.851,20240219,0.0
3186,44.091,4.851,20240219,0.0
3187,44.141,4.851,20240219,0.0
3188,44.191,4.851,20240219,0.0
3189,44.241,4.851,20240219,0.0
3190,44.291,4.851,20240219,0.0
3191,44.341,4.851,20240219,0.0
3192,44.391,4.851,20240219,0.0
3193,44.441,4.851,20240219,0.0
3194,44.491,4.851,20240219,0.0
3195,44.541,4.851,20240219,0.0
3196,44.591,4.851,20240219,0.0
3197,44.641,4.851,20240219,0.0
3198,44.691,4.851,20240219,0.0
3199,44.741,4.851,20240219,0.0
3200,44.791,4.851,20240219,0.0
3201,44.841,4.851,20240219,0.0
3202,44.891,4.851,20240219,0.0
3203,44.941,4.851,20240219,0.0
3204,44.991,4.851,20240219,0.0
3205,45.041,4.851,20240219,0.0
3206,45.091,4.851,20240219,0.0
3207,45.135,4.856,20240219,0.0
3208,45.168,4.873,20240219,0.0
3209,36.601,4.88,20240219,47.6003303527832
3210,36.642,4.883,20240219,47.6003303527832
3211,36.696,4.899,20240219,54.72764587402344
3212,36.741,4.901,20240219,54.72764587402344
3213,36.791,4.901,20240219,46.1988639831543
3214,36.841,4.901,20240219,53.93620681762695
3215,36.891,4.901,20240219,53.93620681762695
3216,36.941,4.901,20240219,68.21144676208496
3217,36.991,4.901,20240219,68.21144676208496
3218,37.041,4.901,20240219,106.10454750061035
3219,37.091,4.901,20240219,106.10454750061035
3220,37.141,4.901,20240219,83.46821784973145
3221,37.191,4.901,20240219,64.74303436279297
3222,37.241,4.901,20240219,64.74303436279297
3223,37.291,4.901,20240219,60.032958984375
3224,37.341,4.901,20240219,60.032958984375
3225,37.391,4.901,20240219,89.04931545257568
3226,37.441,4.901,20240219,89.04931545257568
3227,37.491,4.901,20240219,57.474422454833984
3228,37.541,4.901,20240219,57.474422454833984
3229,37.591,4.901,20240219,50.68914794921875
3230,37.641,4.901,20240219,41.56939506530762
3231,37.691,4.901,20240219,41.56939506530762
3232,37.741,4.901,20240219,35.92911243438721
3233,37.791,4.901,20240219,35.92911243438721
3234,37.841,4.901,20240219,39.08916449546814
3235,37.891,4.901,20240219,39.08916449546814
3236,37.941,4.901,20240219,42.95859980583191
3237,37.991,4.901,20240219,42.95859980583191
3238,38.041,4.901,20240219,45.82471776008606
3239,38.091,4.901,20240219,31.130889892578125
3240,38.141,4.901,20240219,31.130889892578125
3241,38.191,4.901,20240219,26.728485107421875
3242,38.241,4.901,20240219,26.728485107421875
3243,38.291,4.901,20240219,0.0
3244,38.341,4.901,20240219,0.0
3245,38.391,4.901,20240219,46.25609588623047
3246,38.441,4.901,20240219,46.25609588623047
3247,38.491,4.901,20240219,46.35699462890625
3248,38.541,4.901,20240219,19.49366569519043
3249,38.591,4.901,20240219,19.49366569519043
3250,38.641,4.901,20240219,28.905582427978516
3251,38.691,4.901,20240219,28.905582427978516
3252,38.741,4.901,20240219,3.374112844467163
3253,38.791,4.901,20240219,3.374112844467163
3254,38.841,4.901,20240219,0.0
3255,38.891,4.901,20240219,0.0
3256,38.941,4.901,20240219,0.0
3257,38.991,4.901,20240219,0.0
3258,39.041,4.901,20240219,0.0
3259,39.091,4.901,20240219,0.0
3260,39.141,4.901,20240219,0.0
3261,39.191,4.901,20240219,3.671513795852661
3262,39.241,4.901,20240219,3.671513795852661
3263,39.291,4.901,20240219,0.0
3264,39.341,4.901,20240219,0.0
3265,39.391,4.901,20240219,0.0
3266,39.441,4.901,20240219,3.3712451457977295
3267,39.491,4.901,20240219,3.3712451457977295
3268,39.537,4.895,20240219,0.0
3269,39.597,4.894,20240219,0.0
3270,39.641,4.901,20240219,0.0
3271,39.691,4.901,20240219,0.0
3272,39.741,4.901,20240219,0.0
3273,39.791,4.901,20240219,0.0
3274,39.841,4.901,20240219,0.0
3275,39.891,4.901,20240219,0.0
3276,39.941,4.901,20240219,0.0
3277,39.991,4.901,20240219,0.0
3278,40.041,4.901,20240219,0.0
3279,40.091,4.901,20240219,0.0
3280,40.141,4.901,20240219,0.0
3281,40.191,4.901,20240219,0.0
3282,40.241,4.901,20240219,0.0
3283,40.291,4.901,20240219,0.0
3284,40.341,4.901,20240219,0.0
3285,40.391,4.901,20240219,0.0
3286,40.441,4.901,20240219,0.0
3287,40.491,4.901,20240219,0.0
3288,40.541,4.901,20240219,0.0
3289,40.591,4.901,20240219,0.0
3290,40.641,4.901,20240219,0.0
3291,40.691,4.901,20240219,0.0
3292,40.741,4.901,20240219,0.0
3293,40.791,4.901,20240219,0.0
3294,40.841,4.901,20240219,0.0
3295,40.891,4.901,20240219,0.0
3296,40.941,4.901,20240219,0.0
3297,40.991,4.901,20240219,0.0
3298,41.041,4.901,20240219,0.0
3299,41.091,4.901,20240219,0.0
3300,41.141,4.901,20240219,0.0
3301,41.191,4.901,20240219,0.0
3302,41.241,4.901,20240219,0.0
3303,41.291,4.901,20240219,0.0
3304,41.341,4.901,20240219,0.0
3305,41.391,4.901,20240219,0.0
3306,41.441,4.901,20240219,0.0
3307,41.491,4.901,20240219,0.0
3308,41.541,4.901,20240219,0.0
3309,41.591,4.901,20240219,0.0
3310,41.641,4.901,20240219,0.0
3311,41.691,4.901,20240219,0.0
3312,41.741,4.901,20240219,0.0
3313,41.791,4.901,20240219,0.0
3314,41.841,4.901,20240219,0.0
3315,41.891,4.901,20240219,0.0
3316,41.941,4.901,20240219,0.0
3317,41.991,4.901,20240219,0.0
3318,42.041,4.901,20240219,0.0
3319,42.091,4.901,20240219,0.0
3320,42.141,4.901,20240219,0.0
3321,42.191,4.901,20240219,0.0
3322,42.241,4.901,20240219,0.0
3323,42.291,4.901,20240219,0.0
3324,42.341,4.901,20240219,0.0
3325,42.391,4.901,20240219,0.0
3326,42.441,4.901,20240219,0.0
3327,42.491,4.901,20240219,0.0
3328,42.541,4.901,20240219,0.0
3329,42.591,4.901,20240219,0.0
3330,42.641,4.901,20240219,0.0
3331,42.691,4.901,20240219,0.0
3332,42.741,4.901,20240219,0.0
3333,42.791,4.901,20240219,0.0
3334,42.841,4.901,20240219,0.0
3335,42.891,4.901,20240219,0.0
3336,42.941,4.901,20240219,0.0
3337,42.991,4.901,20240219,0.0
3338,43.041,4.901,20240219,0.0
3339,43.091,4.901,20240219,0.0
3340,43.141,4.901,20240219,0.0
3341,43.191,4.901,20240219,0.0
3342,43.241,4.901,20240219,0.0
3343,43.291,4.901,20240219,0.0
3344,43.341,4.901,20240219,0.0
3345,43.391,4.901,20240219,0.0
3346,43.441,4.901,20240219,0.0
3347,43.491,4.901,20240219,0.0
3348,43.541,4.901,20240219,0.0
3349,43.591,4.901,20240219,0.0
3350,43.641,4.901,20240219,0.0
3351,43.691,4.901,20240219,0.0
3352,43.741,4.901,20240219,0.0
3353,43.791,4.901,20240219,0.0
3354,43.841,4.901,20240219,0.0
3355,43.891,4.901,20240219,0.0
3356,43.941,4.901,20240219,0.0
3357,43.991,4.901,20240219,0.0
3358,44.041,4.901,20240219,0.0
3359,44.091,4.901,20240219,0.0
3360,44.141,4.901,20240219,0.0
3361,44.191,4.901,20240219,0.0
3362,44.241,4.901,20240219,0.0
3363,44.291,4.901,20240219,0.0
3364,44.341,4.901,20240219,0.0
3365,44.391,4.901,20240219,0.0
3366,44.441,4.901,20240219,0.0
3367,44.491,4.901,20240219,0.0
3368,44.541,4.901,20240219,0.0
3369,44.591,4.901,20240219,0.0
3370,44.641,4.901,20240219,0.0
3371,44.691,4.901,20240219,0.0
3372,44.741,4.901,20240219,0.0
3373,44.791,4.901,20240219,0.0
3374,44.841,4.901,20240219,0.0
3375,44.891,4.901,20240219,0.0
3376,44.941,4.901,20240219,0.0
3377,44.991,4.901,20240219,0.0
3378,45.041,4.901,20240219,0.0
3379,45.091,4.901,20240219,0.0
3380,45.141,4.901,20240219,0.0
3381,45.184,4.907,20240219,0.0
3382,45.217,4.925,20240219,0.0
3383,36.699,4.951,20240219,62.97640609741211
3384,36.741,4.951,20240219,62.97640609741211
3385,36.791,4.951,20240219,60.132429122924805
3386,36.841,4.951,20240219,60.61618995666504
3387,36.891,4.951,20240219,60.61618995666504
3388,36.941,4.951,20240219,80.9273452758789
3389,36.991,4.951,20240219,80.9273452758789
3390,37.041,4.951,20240219,130.56185150146484
3391,37.091,4.951,20240219,130.56185150146484
3392,37.141,4.951,20240219,125.12673950195312
3393,37.191,4.951,20240219,81.6096076965332
3394,37.241,4.951,20240219,81.6096076965332
3395,37.291,4.951,20240219,69.63626194000244
3396,37.341,4.951,20240219,69.63626194000244
3397,37.391,4.951,20240219,54.557708740234375
3398,37.441,4.951,20240219,54.557708740234375
3399,37.491,4.951,20240219,54.69541358947754
3400,37.541,4.951,20240219,54.69541358947754
3401,37.591,4.951,20240219,50.382930755615234
3402,37.641,4.951,20240219,44.15851306915283
3403,37.691,4.951,20240219,44.15851306915283
3404,37.741,4.951,20240219,49.82803249359131
3405,37.791,4.951,20240219,49.82803249359131
3406,37.841,4.951,20240219,50.163249015808105
3407,37.891,4.951,20240219,50.163249015808105
3408,37.941,4.951,20240219,50.49397945404053
3409,37.991,4.951,20240219,50.49397945404053
3410,38.041,4.951,20240219,47.35012912750244
3411,38.091,4.951,20240219,34.87030029296875
3412,38.141,4.951,20240219,34.87030029296875
3413,38.191,4.951,20240219,0.0
3414,38.241,4.951,20240219,0.0
3415,38.291,4.951,20240219,29.85487937927246
3416,38.341,4.951,20240219,29.85487937927246
3417,38.391,4.951,20240219,27.8049373626709
3418,38.441,4.951,20240219,27.8049373626709
3419,38.491,4.951,20240219,29.300804138183594
3420,38.541,4.951,20240219,22.034360885620117
3421,38.591,4.951,20240219,22.034360885620117
3422,38.641,4.951,20240219,24.914527893066406
3423,38.691,4.951,20240219,24.914527893066406
3424,38.741,4.951,20240219,4.26815938949585
3425,38.791,4.951,20240219,4.26815938949585
3426,38.841,4.951,20240219,0.0
3427,38.891,4.951,20240219,0.0
3428,38.941,4.951,20240219,3.664698839187622
3429,38.991,4.951,20240219,3.178255081176758
3430,39.041,4.951,20240219,3.178255081176758
3431,39.091,4.951,20240219,0.0
3432,39.141,4.951,20240219,0.0
3433,39.191,4.951,20240219,0.0
3434,39.241,4.951,20240219,0.0
3435,39.291,4.951,20240219,0.0
3436,39.341,4.951,20240219,0.0
3437,39.391,4.951,20240219,0.0
3438,39.441,4.951,20240219,3.3699188232421875
3439,39.489,4.949,20240219,3.3699188232421875
3440,39.521,4.933,20240219,3.3712451457977295
3441,39.612,4.936,20240219,0.0
3442,39.642,4.95,20240219,0.0
3443,39.691,4.951,20240219,0.0
3444,39.741,4.951,20240219,0.0
3445,39.791,4.951,20240219,0.0
3446,39.841,4.951,20240219,0.0
3447,39.891,4.951,20240219,0.0
3448,39.941,4.951,20240219,0.0
3449,39.991,4.951,20240219,0.0
3450,40.041,4.951,20240219,0.0
3451,40.091,4.951,20240219,0.0
3452,40.141,4.951,20240219,0.0
3453,40.191,4.951,20240219,0.0
3454,40.241,4.951,20240219,0.0
3455,40.291,4.951,20240219,0.0
3456,40.341,4.951,20240219,0.0
3457,40.391,4.951,20240219,0.0
3458,40.441,4.951,20240219,0.0
3459,40.491,4.951,20240219,0.0
3460,40.541,4.951,20240219,0.0
3461,40.591,4.951,20240219,0.0
3462,40.641,4.951,20240219,0.0
3463,40.691,4.951,20240219,0.0
3464,40.741,4.951,20240219,0.0
3465,40.791,4.951,20240219,0.0
3466,40.841,4.951,20240219,0.0
3467,40.891,4.951,20240219,0.0
3468,40.941,4.951,20240219,0.0
3469,40.991,4.951,20240219,0.0
3470,41.041,4.951,20240219,0.0
3471,41.091,4.951,20240219,0.0
3472,41.141,4.951,20240219,0.0
3473,41.191,4.951,20240219,0.0
3474,41.241,4.951,20240219,3.9061601161956787
3475,41.291,4.951,20240219,3.9061601161956787
3476,41.341,4.951,20240219,0.0
3477,41.391,4.951,20240219,0.0
3478,41.441,4.951,20240219,0.7020373940467834
3479,41.491,4.951,20240219,0.7020373940467834
3480,41.541,4.951,20240219,0.7541260123252869
3481,41.591,4.951,20240219,0.7541260123252869
3482,41.641,4.951,20240219,0.0
3483,41.691,4.951,20240219,0.0
3484,41.741,4.951,20240219,0.0
3485,41.791,4.951,20240219,0.0
3486,41.841,4.951,20240219,0.0
3487,41.891,4.951,20240219,0.0
3488,41.941,4.951,20240219,0.0
3489,41.991,4.951,20240219,0.0
3490,42.041,4.951,20240219,0.0
3491,42.091,4.951,20240219,0.0
3492,42.141,4.951,20240219,0.0
3493,42.191,4.951,20240219,0.0
3494,42.241,4.951,20240219,0.0
3495,42.291,4.951,20240219,0.0
3496,42.341,4.951,20240219,0.0
3497,42.391,4.951,20240219,0.0
3498,42.441,4.951,20240219,0.0
3499,42.491,4.951,20240219,0.0
3500,42.541,4.951,20240219,0.0
3501,42.591,4.951,20240219,0.0
3502,42.641,4.951,20240219,0.0
3503,42.691,4.951,20240219,0.0
3504,42.741,4.951,20240219,0.0
3505,42.791,4.951,20240219,0.0
3506,42.841,4.951,20240219,0.0
3507,42.891,4.951,20240219,0.0
3508,42.941,4.951,20240219,0.0
3509,42.991,4.951,20240219,0.0
3510,43.041,4.951,20240219,0.0
3511,43.091,4.951,20240219,0.0
3512,43.141,4.951,20240219,0.0
3513,43.191,4.951,20240219,0.0
3514,43.241,4.951,20240219,0.0
3515,43.291,4.951,20240219,0.0
3516,43.341,4.951,20240219,0.0
3517,43.391,4.951,20240219,0.0
3518,43.441,4.951,20240219,0.0
3519,43.491,4.951,20240219,0.0
3520,43.541,4.951,20240219,0.0
3521,43.591,4.951,20240219,0.0
3522,43.641,4.951,20240219,0.0
3523,43.691,4.951,20240219,0.0
3524,43.741,4.951,20240219,0.0
3525,43.791,4.951,20240219,0.0
3526,43.841,4.951,20240219,0.0
3527,43.891,4.951,20240219,0.0
3528,43.941,4.951,20240219,1.1416734457015991
3529,43.991,4.951,20240219,1.1416734457015991
3530,44.041,4.951,20240219,0.0
3531,44.091,4.951,20240219,0.0
3532,44.141,4.951,20240219,0.0
3533,44.191,4.951,20240219,0.0
3534,44.241,4.951,20240219,2.049297332763672
3535,44.291,4.951,20240219,0.0
3536,44.341,4.951,20240219,0.0
3537,44.391,4.951,20240219,0.0
3538,44.441,4.951,20240219,0.0
3539,44.491,4.951,20240219,0.0
3540,44.541,4.951,20240219,0.0
3541,44.591,4.951,20240219,0.0
3542,44.641,4.951,20240219,0.0
3543,44.691,4.951,20240219,0.0
3544,44.741,4.951,20240219,0.0
3545,44.791,4.951,20240219,0.0
3546,44.841,4.951,20240219,0.0
3547,44.891,4.951,20240219,0.0
3548,44.941,4.951,20240219,0.0
3549,44.991,4.951,20240219,0.0
3550,45.041,4.951,20240219,0.0
3551,45.091,4.951,20240219,0.0
3552,45.141,4.951,20240219,0.0
3553,45.191,4.951,20240219,0.0
3554,45.232,4.959,20240219,0.0
3555,36.699,5.0,20240219,62.97640609741211
3556,36.741,5.001,20240219,62.97640609741211
3557,36.791,5.001,20240219,60.132429122924805
3558,36.841,5.001,20240219,60.61618995666504
3559,36.891,5.001,20240219,60.61618995666504
3560,36.941,5.001,20240219,80.9273452758789
3561,36.991,5.001,20240219,80.9273452758789
3562,37.041,5.001,20240219,130.56185150146484
3563,37.091,5.001,20240219,130.56185150146484
3564,37.141,5.001,20240219,125.12673950195312
3565,37.191,5.001,20240219,81.6096076965332
3566,37.241,5.001,20240219,81.6096076965332
3567,37.291,5.001,20240219,69.63626194000244
3568,37.341,5.001,20240219,69.63626194000244
3569,37.391,5.001,20240219,54.557708740234375
3570,37.441,5.001,20240219,54.557708740234375
3571,37.491,5.001,20240219,54.69541358947754
3572,37.541,5.001,20240219,54.69541358947754
3573,37.591,5.001,20240219,50.382930755615234
3574,37.641,5.001,20240219,44.15851306915283
3575,37.691,5.001,20240219,44.15851306915283
3576,37.741,5.001,20240219,49.82803249359131
3577,37.791,5.001,20240219,49.82803249359131
3578,37.841,5.001,20240219,50.163249015808105
3579,37.891,5.001,20240219,50.163249015808105
3580,37.941,5.001,20240219,50.49397945404053
3581,37.991,5.001,20240219,50.49397945404053
3582,38.041,5.001,20240219,47.35012912750244
3583,38.091,5.001,20240219,34.87030029296875
3584,38.141,5.001,20240219,34.87030029296875
3585,38.191,5.001,20240219,0.0
3586,38.241,5.001,20240219,0.0
3587,38.291,5.001,20240219,29.85487937927246
3588,38.341,5.001,20240219,29.85487937927246
3589,38.391,5.001,20240219,27.8049373626709
3590,38.441,5.001,20240219,27.8049373626709
3591,38.491,5.001,20240219,29.300804138183594
3592,38.541,5.001,20240219,22.034360885620117
3593,38.591,5.001,20240219,22.034360885620117
3594,38.641,5.001,20240219,24.914527893066406
3595,38.691,5.001,20240219,24.914527893066406
3596,38.741,5.001,20240219,4.26815938949585
3597,38.791,5.001,20240219,4.26815938949585
3598,38.841,5.001,20240219,0.0
3599,38.891,5.001,20240219,0.0
3600,38.941,5.001,20240219,3.664698839187622
3601,38.991,5.001,20240219,3.178255081176758
3602,39.041,5.001,20240219,3.178255081176758
3603,39.091,5.001,20240219,0.0
3604,39.141,5.001,20240219,0.0
3605,39.191,5.001,20240219,0.0
3606,39.241,5.001,20240219,0.0
3607,39.291,5.001,20240219,0.0
3608,39.341,5.001,20240219,0.0
3609,39.391,5.001,20240219,0.0
3610,39.438,4.996,20240219,3.3699188232421875
3611,39.476,4.984,20240219,3.3699188232421875
3612,39.648,5.0,20240219,0.0
3613,39.691,5.001,20240219,0.0
3614,39.741,5.001,20240219,0.0
3615,39.791,5.001,20240219,0.0
3616,39.841,5.001,20240219,0.0
3617,39.891,5.001,20240219,0.0
3618,39.941,5.001,20240219,0.0
3619,39.991,5.001,20240219,0.0
3620,40.041,5.001,20240219,0.0
3621,40.091,5.001,20240219,0.0
3622,40.141,5.001,20240219,0.0
3623,40.191,5.001,20240219,0.0
3624,40.241,5.001,20240219,0.0
3625,40.291,5.001,20240219,0.0
3626,40.341,5.001,20240219,0.0
3627,40.391,5.001,20240219,0.0
3628,40.441,5.001,20240219,0.0
3629,40.491,5.001,20240219,0.0
3630,40.541,5.001,20240219,0.0
3631,40.591,5.001,20240219,0.0
3632,40.641,5.001,20240219,0.0
3633,40.691,5.001,20240219,0.0
3634,40.741,5.001,20240219,0.0
3635,40.791,5.001,20240219,0.0
3636,40.841,5.001,20240219,0.0
3637,40.891,5.001,20240219,0.0
3638,40.941,5.001,20240219,0.0
3639,40.991,5.001,20240219,0.0
3640,41.041,5.001,20240219,0.0
3641,41.091,5.001,20240219,0.0
3642,41.141,5.001,20240219,0.0
3643,41.191,5.001,20240219,0.0
3644,41.241,5.001,20240219,3.9061601161956787
3645,41.291,5.001,20240219,3.9061601161956787
3646,41.341,5.001,20240219,0.0
3647,41.391,5.001,20240219,0.0
3648,41.441,5.001,20240219,0.7020373940467834
3649,41.491,5.001,20240219,0.7020373940467834
3650,41.541,5.001,20240219,0.7541260123252869
3651,41.591,5.001,20240219,0.7541260123252869
3652,41.641,5.001,20240219,0.0
3653,41.691,5.001,20240219,0.0
3654,41.741,5.001,20240219,0.0
3655,41.791,5.001,20240219,0.0
3656,41.841,5.001,20240219,0.0
3657,41.891,5.001,20240219,0.0
3658,41.941,5.001,20240219,0.0
3659,41.991,5.001,20240219,0.0
3660,42.041,5.001,20240219,0.0
3661,42.091,5.001,20240219,0.0
3662,42.141,5.001,20240219,0.0
3663,42.191,5.001,20240219,0.0
3664,42.241,5.001,20240219,0.0
3665,42.291,5.001,20240219,0.0
3666,42.341,5.001,20240219,0.0
3667,42.391,5.001,20240219,0.0
3668,42.441,5.001,20240219,0.0
3669,42.491,5.001,20240219,0.0
3670,42.541,5.001,20240219,0.0
3671,42.591,5.001,20240219,0.0
3672,42.641,5.001,20240219,0.0
3673,42.691,5.001,20240219,0.0
3674,42.741,5.001,20240219,0.0
3675,42.791,5.001,20240219,0.0
3676,42.841,5.001,20240219,0.0
3677,42.891,5.001,20240219,0.0
3678,42.941,5.001,20240219,0.0
3679,42.991,5.001,20240219,0.0
3680,43.041,5.001,20240219,0.0
3681,43.091,5.001,20240219,0.0
3682,43.141,5.001,20240219,0.0
3683,43.191,5.001,20240219,0.0
3684,43.241,5.001,20240219,0.0
3685,43.291,5.001,20240219,0.0
3686,43.341,5.001,20240219,0.0
3687,43.391,5.001,20240219,0.0
3688,43.441,5.001,20240219,0.0
3689,43.491,5.001,20240219,0.0
3690,43.541,5.001,20240219,0.0
3691,43.591,5.001,20240219,0.0
3692,43.641,5.001,20240219,0.0
3693,43.691,5.001,20240219,0.0
3694,43.741,5.001,20240219,0.0
3695,43.791,5.001,20240219,0.0
3696,43.841,5.001,20240219,0.0
3697,43.891,5.001,20240219,0.0
3698,43.941,5.001,20240219,1.1416734457015991
3699,43.991,5.001,20240219,1.1416734457015991
3700,44.041,5.001,20240219,0.0
3701,44.091,5.001,20240219,0.0
3702,44.141,5.001,20240219,0.0
3703,44.191,5.001,20240219,0.0
3704,44.241,5.001,20240219,2.049297332763672
3705,44.291,5.001,20240219,0.0
3706,44.341,5.001,20240219,0.0
3707,44.391,5.001,20240219,0.0
3708,44.441,5.001,20240219,0.0
3709,44.491,5.001,20240219,0.0
3710,44.541,5.001,20240219,0.0
3711,44.591,5.001,20240219,0.0
3712,44.641,5.001,20240219,0.0
3713,44.691,5.001,20240219,0.0
3714,44.741,5.001,20240219,0.0
3715,44.791,5.001,20240219,0.0
3716,44.841,5.001,20240219,0.0
3717,44.891,5.001,20240219,0.0
3718,44.941,5.001,20240219,0.0
3719,44.991,5.001,20240219,0.0
3720,45.041,5.001,20240219,0.0
3721,45.091,5.001,20240219,0.0
3722,45.141,5.001,20240219,0.0
3723,45.191,5.001,20240219,0.0
3724,45.241,5.001,20240219,0.0
3725,45.281,5.01,20240219,0.0
3726,36.704,5.049,20240219,57.15271759033203
3727,36.741,5.051,20240219,57.15271759033203
3728,36.791,5.051,20240219,72.08329772949219
3729,36.841,5.051,20240219,63.78612804412842
3730,36.891,5.051,20240219,63.78612804412842
3731,36.941,5.051,20240219,73.57844543457031
3732,36.991,5.051,20240219,73.57844543457031
3733,37.041,5.051,20240219,110.1659927368164
3734,37.091,5.051,20240219,110.1659927368164
3735,37.141,5.051,20240219,103.00873947143555
3736,37.191,5.051,20240219,93.26742935180664
3737,37.241,5.051,20240219,93.26742935180664
3738,37.291,5.051,20240219,79.9442138671875
3739,37.341,5.051,20240219,79.9442138671875
3740,37.391,5.051,20240219,47.85821533203125
3741,37.441,5.051,20240219,47.85821533203125
3742,37.491,5.051,20240219,43.21823215484619
3743,37.541,5.051,20240219,43.21823215484619
3744,37.591,5.051,20240219,41.703033447265625
3745,37.641,5.051,20240219,37.17735004425049
3746,37.691,5.051,20240219,37.17735004425049
3747,37.741,5.051,20240219,46.94172763824463
3748,37.791,5.051,20240219,46.94172763824463
3749,37.841,5.051,20240219,66.2771167755127
3750,37.891,5.051,20240219,66.2771167755127
3751,37.941,5.051,20240219,51.966689109802246
3752,37.991,5.051,20240219,51.966689109802246
3753,38.041,5.051,20240219,51.89522743225098
3754,38.091,5.051,20240219,38.31248474121094
3755,38.141,5.051,20240219,38.31248474121094
3756,38.191,5.051,20240219,0.0
3757,38.241,5.051,20240219,0.0
3758,38.291,5.051,20240219,30.725910186767578
3759,38.341,5.051,20240219,30.725910186767578
3760,38.391,5.051,20240219,26.61840057373047
3761,38.441,5.051,20240219,26.61840057373047
3762,38.491,5.051,20240219,24.68305206298828
3763,38.541,5.051,20240219,17.014835357666016
3764,38.591,5.051,20240219,17.014835357666016
3765,38.641,5.051,20240219,9.885137557983398
3766,38.691,5.051,20240219,9.885137557983398
