,NDVI,X,Y,date
20005,4544,39.241,4.051,20240117
20006,5100,39.291,4.051,20240117
20007,5100,39.341,4.051,20240117
20008,4899,39.391,4.051,20240117
20009,4899,39.441,4.051,20240117
20010,4678,39.491,4.051,20240117
20011,4478,39.541,4.051,20240117
20012,4478,39.591,4.051,20240117
20013,4191,39.641,4.051,20240117
20014,4191,39.691,4.051,20240117
20015,4244,39.741,4.051,20240117
20016,4244,39.791,4.051,20240117
20017,4761,39.841,4.051,20240117
20018,4761,39.891,4.051,20240117
20019,4880,39.941,4.051,20240117
20020,4800,39.991,4.051,20240117
20021,4800,40.041,4.051,20240117
20022,4762,40.091,4.051,20240117
20023,4762,40.141,4.051,20240117
20024,4043,40.191,4.051,20240117
20025,4043,40.241,4.051,20240117
20026,4004,40.291,4.051,20240117
20027,4004,40.341,4.051,20240117
20028,4171,40.391,4.051,20240117
20029,4335,40.441,4.051,20240117
20030,4335,40.491,4.051,20240117
20031,4221,40.541,4.051,20240117
20032,4221,40.591,4.051,20240117
20033,4457,40.641,4.051,20240117
20034,4457,40.689,4.059,20240117
20035,4297,40.743,4.065,20240117
20036,4297,40.792,4.051,20240117
20037,3906,40.841,4.051,20240117
20038,3658,40.891,4.051,20240117
20039,3658,40.941,4.051,20240117
20040,3122,40.991,4.051,20240117
20041,3122,41.041,4.051,20240117
20042,3224,41.091,4.051,20240117
20043,3224,41.141,4.051,20240117
20044,2880,41.191,4.051,20240117
20045,2880,41.241,4.051,20240117
20046,2505,41.291,4.051,20240117
20047,3035,41.341,4.051,20240117
20048,3035,41.391,4.051,20240117
20049,2635,41.441,4.051,20240117
20050,2635,41.491,4.051,20240117
20051,2644,41.541,4.051,20240117
20052,2644,41.591,4.051,20240117
20053,2901,41.641,4.051,20240117
20054,2901,41.691,4.051,20240117
20055,2787,41.741,4.051,20240117
20056,2883,41.791,4.051,20240117
20057,2883,41.841,4.051,20240117
20058,2940,41.891,4.051,20240117
20059,2940,41.941,4.051,20240117
20060,2519,41.991,4.051,20240117
20061,2519,42.041,4.051,20240117
20062,2487,42.091,4.051,20240117
20063,2487,42.141,4.051,20240117
20064,2826,42.191,4.051,20240117
20065,3401,42.241,4.051,20240117
20066,3401,42.291,4.051,20240117
20067,3078,42.341,4.051,20240117
20068,3078,42.391,4.051,20240117
20069,2425,42.441,4.051,20240117
20070,2425,42.491,4.051,20240117
20071,2685,42.541,4.051,20240117
20072,2685,42.59,4.053,20240117
20073,2228,42.639,4.059,20240117
20074,2228,42.678,4.068,20240117
20075,2713,37.06,4.122,20240117
20076,2713,37.096,4.111,20240117
20077,2279,37.142,4.101,20240117
20078,2279,37.191,4.101,20240117
20079,2373,37.241,4.101,20240117
20080,2346,37.291,4.101,20240117
20081,2346,37.341,4.101,20240117
20082,2481,37.391,4.101,20240117
20083,2481,37.441,4.101,20240117
20084,2259,37.491,4.101,20240117
20085,2259,37.541,4.101,20240117
20086,2165,37.591,4.101,20240117
20087,2165,37.641,4.101,20240117
20088,2339,37.691,4.101,20240117
20089,3899,37.741,4.101,20240117
20090,3899,37.791,4.101,20240117
20091,3856,37.841,4.101,20240117
20092,3856,37.891,4.101,20240117
20093,3939,37.941,4.101,20240117
20094,3939,37.991,4.101,20240117
20095,5470,38.041,4.101,20240117
20096,5470,38.091,4.101,20240117
20097,3877,38.141,4.101,20240117
20098,3929,38.191,4.101,20240117
20099,3929,38.241,4.101,20240117
20100,3609,38.291,4.101,20240117
20101,3609,38.341,4.101,20240117
20102,3829,38.391,4.101,20240117
20103,3829,38.441,4.101,20240117
20104,3691,38.491,4.101,20240117
20105,3691,38.541,4.101,20240117
20106,3652,38.591,4.101,20240117
20107,3619,38.641,4.101,20240117
20108,3619,38.691,4.101,20240117
20109,3645,38.741,4.101,20240117
20110,3645,38.791,4.101,20240117
20111,3618,38.841,4.101,20240117
20112,3618,38.891,4.101,20240117
20113,3588,38.941,4.101,20240117
20114,3588,38.991,4.101,20240117
20115,4540,39.041,4.101,20240117
20116,4357,39.091,4.101,20240117
20117,4357,39.141,4.101,20240117
20118,4253,39.191,4.101,20240117
20119,4253,39.241,4.101,20240117
20120,3908,39.291,4.101,20240117
20121,3908,39.341,4.101,20240117
20122,3781,39.391,4.101,20240117
20123,3781,39.441,4.101,20240117
20124,4093,39.491,4.101,20240117
20125,4099,39.541,4.101,20240117
20126,4099,39.591,4.101,20240117
20127,4301,39.641,4.101,20240117
20128,4301,39.691,4.101,20240117
20129,4112,39.741,4.101,20240117
20130,4112,39.791,4.101,20240117
20131,4815,39.841,4.101,20240117
20132,4815,39.891,4.101,20240117
20133,4902,39.941,4.101,20240117
20134,4540,39.991,4.101,20240117
20135,4540,40.041,4.101,20240117
20136,4479,40.091,4.101,20240117
20137,4479,40.141,4.101,20240117
20138,4339,40.191,4.101,20240117
20139,4339,40.241,4.101,20240117
20140,4517,40.291,4.101,20240117
20141,4517,40.341,4.101,20240117
20142,4787,40.391,4.101,20240117
20143,4848,40.441,4.101,20240117
20144,4848,40.491,4.101,20240117
20145,4279,40.541,4.101,20240117
20146,4279,40.591,4.101,20240117
20147,4213,40.641,4.101,20240117
20148,4213,40.691,4.101,20240117
20149,4180,40.741,4.101,20240117
20150,4180,40.791,4.101,20240117
20151,4259,40.841,4.101,20240117
20152,3996,40.891,4.101,20240117
20153,3996,40.941,4.101,20240117
20154,3617,40.991,4.101,20240117
20155,3617,41.041,4.101,20240117
20156,3727,41.091,4.101,20240117
20157,3727,41.141,4.101,20240117
20158,3161,41.191,4.101,20240117
20159,3161,41.241,4.101,20240117
20160,4336,41.291,4.101,20240117
20161,3209,41.341,4.101,20240117
20162,3209,41.391,4.101,20240117
20163,2861,41.441,4.101,20240117
20164,2861,41.491,4.101,20240117
20165,2868,41.541,4.101,20240117
20166,2868,41.591,4.101,20240117
20167,2686,41.641,4.101,20240117
20168,2686,41.691,4.101,20240117
20169,2781,41.741,4.101,20240117
20170,2618,41.791,4.101,20240117
20171,2618,41.841,4.101,20240117
20172,2729,41.891,4.101,20240117
20173,2729,41.941,4.101,20240117
20174,2693,41.991,4.101,20240117
20175,2693,42.041,4.101,20240117
20176,3364,42.091,4.101,20240117
20177,3364,42.141,4.101,20240117
20178,2614,42.191,4.101,20240117
20179,2521,42.241,4.101,20240117
20180,2521,42.291,4.101,20240117
20181,2383,42.341,4.101,20240117
20182,2383,42.391,4.101,20240117
20183,2342,42.441,4.101,20240117
20184,2342,42.491,4.101,20240117
20185,2455,42.541,4.101,20240117
20186,2455,42.591,4.101,20240117
20187,2288,42.641,4.101,20240117
20188,2288,42.69,4.102,20240117
20189,2577,42.741,4.109,20240117
20190,2650,42.79,4.112,20240117
20191,2650,42.837,4.118,20240117
20192,3316,42.876,4.123,20240117
20193,2726,37.006,4.166,20240117
20194,2713,37.043,4.153,20240117
20195,2713,37.091,4.151,20240117
20196,2279,37.141,4.151,20240117
20197,2279,37.191,4.151,20240117
20198,2373,37.241,4.151,20240117
20199,2346,37.291,4.151,20240117
20200,2346,37.341,4.151,20240117
20201,2481,37.391,4.151,20240117
20202,2481,37.441,4.151,20240117
20203,2259,37.491,4.151,20240117
20204,2259,37.541,4.151,20240117
20205,2165,37.591,4.151,20240117
20206,2165,37.641,4.151,20240117
20207,2339,37.691,4.151,20240117
20208,3899,37.741,4.151,20240117
20209,3899,37.791,4.151,20240117
20210,3856,37.841,4.151,20240117
20211,3856,37.891,4.151,20240117
20212,3939,37.941,4.151,20240117
20213,3939,37.991,4.151,20240117
20214,5470,38.041,4.151,20240117
20215,5470,38.091,4.151,20240117
20216,3877,38.141,4.151,20240117
20217,3929,38.191,4.151,20240117
20218,3929,38.241,4.151,20240117
20219,3609,38.291,4.151,20240117
20220,3609,38.341,4.151,20240117
20221,3829,38.391,4.151,20240117
20222,3829,38.441,4.151,20240117
20223,3691,38.491,4.151,20240117
20224,3691,38.541,4.151,20240117
20225,3652,38.591,4.151,20240117
20226,3619,38.641,4.151,20240117
20227,3619,38.691,4.151,20240117
20228,3645,38.741,4.151,20240117
20229,3645,38.791,4.151,20240117
20230,3618,38.841,4.151,20240117
20231,3618,38.891,4.151,20240117
20232,3588,38.941,4.151,20240117
20233,3588,38.991,4.151,20240117
20234,4540,39.041,4.151,20240117
20235,4357,39.091,4.151,20240117
20236,4357,39.141,4.151,20240117
20237,4253,39.191,4.151,20240117
20238,4253,39.241,4.151,20240117
20239,3908,39.291,4.151,20240117
20240,3908,39.341,4.151,20240117
20241,3781,39.391,4.151,20240117
20242,3781,39.441,4.151,20240117
20243,4093,39.491,4.151,20240117
20244,4099,39.541,4.151,20240117
20245,4099,39.591,4.151,20240117
20246,4301,39.641,4.151,20240117
20247,4301,39.691,4.151,20240117
20248,4112,39.741,4.151,20240117
20249,4112,39.791,4.151,20240117
20250,4815,39.841,4.151,20240117
20251,4815,39.891,4.151,20240117
20252,4902,39.941,4.151,20240117
20253,4540,39.991,4.151,20240117
20254,4540,40.041,4.151,20240117
20255,4479,40.091,4.151,20240117
20256,4479,40.141,4.151,20240117
20257,4339,40.191,4.151,20240117
20258,4339,40.241,4.151,20240117
20259,4517,40.291,4.151,20240117
20260,4517,40.341,4.151,20240117
20261,4787,40.391,4.151,20240117
20262,4848,40.441,4.151,20240117
20263,4848,40.491,4.151,20240117
20264,4279,40.541,4.151,20240117
20265,4279,40.591,4.151,20240117
20266,4213,40.641,4.151,20240117
20267,4213,40.691,4.151,20240117
20268,4180,40.741,4.151,20240117
20269,4180,40.791,4.151,20240117
20270,4259,40.841,4.151,20240117
20271,3996,40.891,4.151,20240117
20272,3996,40.941,4.151,20240117
20273,3617,40.991,4.151,20240117
20274,3617,41.041,4.151,20240117
20275,3727,41.091,4.151,20240117
20276,3727,41.141,4.151,20240117
20277,3161,41.191,4.151,20240117
20278,3161,41.241,4.151,20240117
20279,4336,41.291,4.151,20240117
20280,4336,41.341,4.151,20240117
20281,3209,41.391,4.151,20240117
20282,2861,41.441,4.151,20240117
20283,2861,41.491,4.151,20240117
20284,2868,41.541,4.151,20240117
20285,2868,41.591,4.151,20240117
20286,2686,41.641,4.151,20240117
20287,2686,41.691,4.151,20240117
20288,2781,41.741,4.151,20240117
20289,2781,41.791,4.151,20240117
20290,2618,41.841,4.151,20240117
20291,2729,41.891,4.151,20240117
20292,2729,41.941,4.151,20240117
20293,2693,41.991,4.151,20240117
20294,2693,42.041,4.151,20240117
20295,3364,42.091,4.151,20240117
20296,3364,42.141,4.151,20240117
20297,2614,42.191,4.151,20240117
20298,2614,42.241,4.151,20240117
20299,2521,42.291,4.151,20240117
20300,2383,42.341,4.151,20240117
20301,2383,42.391,4.151,20240117
20302,2342,42.441,4.151,20240117
20303,2342,42.491,4.151,20240117
20304,2455,42.541,4.151,20240117
20305,2455,42.591,4.151,20240117
20306,2288,42.641,4.151,20240117
20307,2288,42.691,4.151,20240117
20308,2577,42.741,4.151,20240117
20309,2650,42.791,4.151,20240117
20310,2650,42.841,4.151,20240117
20311,3316,42.89,4.152,20240117
20312,3316,42.937,4.16,20240117
20313,3239,42.973,4.171,20240117
20314,3182,36.954,4.22,20240117
20315,3182,36.994,4.203,20240117
20316,3962,37.041,4.201,20240117
20317,3962,37.091,4.201,20240117
20318,3064,37.141,4.201,20240117
20319,3064,37.191,4.201,20240117
20320,3097,37.241,4.201,20240117
20321,3086,37.291,4.201,20240117
20322,3086,37.341,4.201,20240117
20323,3129,37.391,4.201,20240117
20324,3129,37.441,4.201,20240117
20325,2571,37.491,4.201,20240117
20326,2571,37.541,4.201,20240117
20327,2378,37.591,4.201,20240117
20328,2378,37.641,4.201,20240117
20329,2474,37.691,4.201,20240117
20330,4379,37.741,4.201,20240117
20331,4379,37.791,4.201,20240117
20332,4394,37.841,4.201,20240117
20333,4394,37.891,4.201,20240117
20334,4298,37.941,4.201,20240117
20335,4298,37.991,4.201,20240117
20336,4831,38.041,4.201,20240117
20337,4831,38.091,4.201,20240117
20338,3773,38.141,4.201,20240117
20339,3622,38.191,4.201,20240117
20340,3622,38.241,4.201,20240117
20341,3314,38.291,4.201,20240117
20342,3314,38.341,4.201,20240117
20343,3402,38.391,4.201,20240117
20344,3402,38.441,4.201,20240117
20345,3394,38.491,4.201,20240117
20346,3394,38.541,4.201,20240117
20347,3430,38.591,4.201,20240117
20348,3475,38.641,4.201,20240117
20349,3475,38.691,4.201,20240117
20350,3823,38.741,4.201,20240117
20351,3823,38.791,4.201,20240117
20352,4062,38.841,4.201,20240117
20353,4062,38.891,4.201,20240117
20354,4206,38.941,4.201,20240117
20355,4206,38.991,4.201,20240117
20356,4160,39.041,4.201,20240117
20357,4212,39.091,4.201,20240117
20358,4212,39.141,4.201,20240117
20359,4285,39.191,4.201,20240117
20360,4285,39.241,4.201,20240117
20361,4098,39.291,4.201,20240117
20362,4098,39.341,4.201,20240117
20363,3738,39.391,4.201,20240117
20364,3738,39.441,4.201,20240117
20365,4009,39.491,4.201,20240117
20366,4140,39.541,4.201,20240117
20367,4140,39.591,4.201,20240117
20368,4096,39.641,4.201,20240117
20369,4096,39.691,4.201,20240117
20370,4684,39.741,4.201,20240117
20371,4684,39.791,4.201,20240117
20372,4989,39.841,4.201,20240117
20373,4989,39.891,4.201,20240117
20374,4737,39.941,4.201,20240117
20375,4737,39.991,4.201,20240117
20376,4299,40.041,4.201,20240117
20377,4341,40.091,4.201,20240117
20378,4341,40.141,4.201,20240117
20379,4394,40.191,4.201,20240117
20380,4394,40.241,4.201,20240117
20381,4475,40.291,4.201,20240117
20382,4475,40.341,4.201,20240117
20383,4765,40.391,4.201,20240117
20384,4765,40.441,4.201,20240117
20385,4796,40.491,4.201,20240117
20386,4409,40.541,4.201,20240117
20387,4409,40.591,4.201,20240117
20388,4026,40.641,4.201,20240117
20389,4026,40.691,4.201,20240117
20390,4097,40.741,4.201,20240117
20391,4097,40.791,4.201,20240117
20392,4211,40.841,4.201,20240117
20393,4211,40.891,4.201,20240117
20394,4123,40.941,4.201,20240117
20395,4263,40.991,4.201,20240117
20396,4263,41.041,4.201,20240117
20397,3820,41.091,4.201,20240117
20398,3820,41.141,4.201,20240117
20399,3339,41.191,4.201,20240117
20400,3339,41.241,4.201,20240117
20401,4428,41.291,4.201,20240117
20402,4428,41.341,4.201,20240117
20403,3203,41.391,4.201,20240117
20404,2968,41.441,4.201,20240117
20405,2968,41.491,4.201,20240117
20406,3061,41.541,4.201,20240117
20407,3061,41.591,4.201,20240117
20408,2890,41.641,4.201,20240117
20409,2890,41.691,4.201,20240117
20410,2853,41.741,4.201,20240117
20411,2853,41.791,4.201,20240117
20412,2817,41.841,4.201,20240117
20413,2901,41.891,4.201,20240117
20414,2901,41.941,4.201,20240117
20415,2716,41.991,4.201,20240117
20416,2716,42.041,4.201,20240117
20417,3158,42.091,4.201,20240117
20418,3158,42.141,4.201,20240117
20419,2465,42.191,4.201,20240117
20420,2465,42.241,4.201,20240117
20421,2421,42.291,4.201,20240117
20422,2249,42.341,4.201,20240117
20423,2249,42.391,4.201,20240117
20424,2505,42.441,4.201,20240117
20425,2505,42.491,4.201,20240117
20426,2514,42.541,4.201,20240117
20427,2514,42.591,4.201,20240117
20428,2584,42.641,4.201,20240117
20429,2584,42.691,4.201,20240117
20430,2563,42.741,4.201,20240117
20431,2477,42.791,4.201,20240117
20432,2477,42.841,4.201,20240117
20433,2426,42.891,4.201,20240117
20434,2426,42.941,4.201,20240117
20435,2545,42.988,4.204,20240117
20436,2545,43.023,4.218,20240117
20437,2082,36.653,4.27,20240117
20438,2256,36.693,4.266,20240117
20439,2256,36.741,4.264,20240117
20440,2843,36.791,4.265,20240117
20441,2276,36.842,4.264,20240117
20442,2276,36.893,4.257,20240117
20443,3182,36.941,4.251,20240117
20444,3182,36.991,4.251,20240117
20445,3962,37.041,4.251,20240117
20446,3962,37.091,4.251,20240117
20447,3064,37.141,4.251,20240117
20448,3064,37.191,4.251,20240117
20449,3097,37.241,4.251,20240117
20450,3086,37.291,4.251,20240117
20451,3086,37.341,4.251,20240117
20452,3129,37.391,4.251,20240117
20453,3129,37.441,4.251,20240117
20454,2571,37.491,4.251,20240117
20455,2571,37.541,4.251,20240117
20456,2378,37.591,4.251,20240117
20457,2378,37.641,4.251,20240117
20458,2474,37.691,4.251,20240117
20459,4379,37.741,4.251,20240117
20460,4379,37.791,4.251,20240117
20461,4394,37.841,4.251,20240117
20462,4394,37.891,4.251,20240117
20463,4298,37.941,4.251,20240117
20464,4298,37.991,4.251,20240117
20465,4831,38.041,4.251,20240117
20466,4831,38.091,4.251,20240117
20467,3773,38.141,4.251,20240117
20468,3622,38.191,4.251,20240117
20469,3622,38.241,4.251,20240117
20470,3314,38.291,4.251,20240117
20471,3314,38.341,4.251,20240117
20472,3402,38.391,4.251,20240117
20473,3402,38.441,4.251,20240117
20474,3394,38.491,4.251,20240117
20475,3394,38.541,4.251,20240117
20476,3430,38.591,4.251,20240117
20477,3430,38.641,4.251,20240117
20478,3475,38.691,4.251,20240117
20479,3823,38.741,4.251,20240117
20480,3823,38.791,4.251,20240117
20481,4062,38.841,4.251,20240117
20482,4062,38.891,4.251,20240117
20483,4206,38.941,4.251,20240117
20484,4206,38.991,4.251,20240117
20485,4160,39.041,4.251,20240117
20486,4160,39.091,4.251,20240117
20487,4212,39.141,4.251,20240117
20488,4285,39.191,4.251,20240117
20489,4285,39.241,4.251,20240117
20490,4098,39.291,4.251,20240117
20491,4098,39.341,4.251,20240117
20492,3738,39.391,4.251,20240117
20493,3738,39.441,4.251,20240117
20494,4009,39.491,4.251,20240117
20495,4009,39.541,4.251,20240117
20496,4140,39.591,4.251,20240117
20497,4096,39.641,4.251,20240117
20498,4096,39.691,4.251,20240117
20499,4684,39.741,4.251,20240117
20500,4684,39.791,4.251,20240117
20501,4989,39.841,4.251,20240117
20502,4989,39.891,4.251,20240117
20503,4737,39.941,4.251,20240117
20504,4737,39.991,4.251,20240117
20505,4299,40.041,4.251,20240117
20506,4341,40.091,4.251,20240117
20507,4341,40.141,4.251,20240117
20508,4394,40.191,4.251,20240117
20509,4394,40.241,4.251,20240117
20510,4475,40.291,4.251,20240117
20511,4475,40.341,4.251,20240117
20512,4765,40.391,4.251,20240117
20513,4765,40.441,4.251,20240117
20514,4796,40.491,4.251,20240117
20515,4409,40.541,4.251,20240117
20516,4409,40.591,4.251,20240117
20517,4026,40.641,4.251,20240117
20518,4026,40.691,4.251,20240117
20519,4097,40.741,4.251,20240117
20520,4097,40.791,4.251,20240117
20521,4211,40.841,4.251,20240117
20522,4211,40.891,4.251,20240117
20523,4123,40.941,4.251,20240117
20524,4263,40.991,4.251,20240117
20525,4263,41.041,4.251,20240117
20526,3820,41.091,4.251,20240117
20527,3820,41.141,4.251,20240117
20528,3339,41.191,4.251,20240117
20529,3339,41.241,4.251,20240117
20530,4428,41.291,4.251,20240117
20531,4428,41.341,4.251,20240117
20532,3203,41.391,4.251,20240117
20533,2968,41.441,4.251,20240117
20534,2968,41.491,4.251,20240117
20535,3061,41.541,4.251,20240117
20536,3061,41.591,4.251,20240117
20537,2890,41.641,4.251,20240117
20538,2890,41.691,4.251,20240117
20539,2853,41.741,4.251,20240117
20540,2853,41.791,4.251,20240117
20541,2817,41.841,4.251,20240117
20542,2901,41.891,4.251,20240117
20543,2901,41.941,4.251,20240117
20544,2716,41.991,4.251,20240117
20545,2716,42.041,4.251,20240117
20546,3158,42.091,4.251,20240117
20547,3158,42.141,4.251,20240117
20548,2465,42.191,4.251,20240117
20549,2465,42.241,4.251,20240117
20550,2421,42.291,4.251,20240117
20551,2249,42.341,4.251,20240117
20552,2249,42.391,4.251,20240117
20553,2505,42.441,4.251,20240117
20554,2505,42.491,4.251,20240117
20555,2514,42.541,4.251,20240117
20556,2514,42.591,4.251,20240117
20557,2584,42.641,4.251,20240117
20558,2584,42.691,4.251,20240117
20559,2563,42.741,4.251,20240117
20560,2477,42.791,4.251,20240117
20561,2477,42.841,4.251,20240117
20562,2426,42.891,4.251,20240117
20563,2426,42.941,4.251,20240117
20564,2545,42.991,4.251,20240117
20565,2545,43.038,4.254,20240117
20566,3241,43.07,4.27,20240117
20567,2465,36.6,4.311,20240117
20568,2465,36.641,4.301,20240117
20569,2294,36.691,4.301,20240117
20570,2294,36.741,4.301,20240117
20571,2432,36.791,4.301,20240117
20572,2321,36.841,4.301,20240117
20573,2321,36.891,4.301,20240117
20574,3363,36.941,4.301,20240117
20575,3363,36.991,4.301,20240117
20576,3953,37.041,4.301,20240117
20577,3953,37.091,4.301,20240117
20578,3633,37.141,4.301,20240117
20579,3633,37.191,4.301,20240117
20580,3029,37.241,4.301,20240117
20581,3267,37.291,4.301,20240117
20582,3267,37.341,4.301,20240117
20583,3199,37.391,4.301,20240117
20584,3199,37.441,4.301,20240117
20585,2963,37.491,4.301,20240117
20586,2963,37.541,4.301,20240117
20587,3117,37.591,4.301,20240117
20588,3117,37.641,4.301,20240117
20589,3111,37.691,4.301,20240117
20590,3111,37.741,4.301,20240117
20591,3398,37.791,4.301,20240117
20592,4582,37.841,4.301,20240117
20593,4582,37.891,4.301,20240117
20594,5056,37.941,4.301,20240117
20595,5056,37.991,4.301,20240117
20596,4288,38.041,4.301,20240117
20597,4288,38.091,4.301,20240117
20598,3717,38.141,4.301,20240117
20599,3717,38.191,4.301,20240117
20600,3612,38.241,4.301,20240117
20601,3418,38.291,4.301,20240117
20602,3418,38.341,4.301,20240117
20603,3427,38.391,4.301,20240117
20604,3427,38.441,4.301,20240117
20605,3469,38.491,4.301,20240117
20606,3469,38.541,4.301,20240117
20607,3348,38.591,4.301,20240117
20608,3348,38.641,4.301,20240117
20609,3309,38.691,4.301,20240117
20610,4226,38.741,4.301,20240117
20611,4226,38.791,4.301,20240117
20612,4489,38.841,4.301,20240117
20613,4489,38.891,4.301,20240117
20614,4337,38.941,4.301,20240117
20615,4337,38.991,4.301,20240117
20616,4238,39.041,4.301,20240117
20617,4238,39.091,4.301,20240117
20618,4175,39.141,4.301,20240117
20619,4400,39.191,4.301,20240117
20620,4400,39.241,4.301,20240117
20621,4286,39.291,4.301,20240117
20622,4286,39.341,4.301,20240117
20623,4097,39.391,4.301,20240117
20624,4097,39.441,4.301,20240117
20625,4211,39.491,4.301,20240117
20626,4211,39.541,4.301,20240117
20627,4020,39.591,4.301,20240117
20628,4206,39.641,4.301,20240117
20629,4206,39.691,4.301,20240117
20630,4819,39.741,4.301,20240117
20631,4819,39.791,4.301,20240117
20632,4743,39.841,4.301,20240117
20633,4743,39.891,4.301,20240117
20634,4748,39.941,4.301,20240117
20635,4748,39.991,4.301,20240117
20636,4274,40.041,4.301,20240117
20637,4099,40.091,4.301,20240117
20638,4099,40.141,4.301,20240117
20639,4258,40.191,4.301,20240117
20640,4258,40.241,4.301,20240117
20641,4646,40.291,4.301,20240117
20642,4646,40.341,4.301,20240117
20643,4537,40.391,4.301,20240117
20644,4537,40.441,4.301,20240117
20645,4458,40.491,4.301,20240117
20646,4170,40.541,4.301,20240117
20647,4170,40.591,4.301,20240117
20648,4259,40.641,4.301,20240117
20649,4259,40.691,4.301,20240117
20650,4205,40.741,4.301,20240117
20651,4205,40.791,4.301,20240117
20652,4309,40.841,4.301,20240117
20653,4309,40.891,4.301,20240117
20654,4438,40.941,4.301,20240117
20655,4497,40.991,4.301,20240117
20656,4497,41.041,4.301,20240117
20657,3563,41.091,4.301,20240117
20658,3563,41.141,4.301,20240117
20659,3679,41.191,4.301,20240117
20660,3679,41.241,4.301,20240117
20661,4679,41.291,4.301,20240117
20662,4679,41.341,4.301,20240117
20663,3425,41.391,4.301,20240117
20664,3002,41.441,4.301,20240117
20665,3002,41.491,4.301,20240117
20666,2895,41.541,4.301,20240117
20667,2895,41.591,4.301,20240117
20668,2945,41.641,4.301,20240117
20669,2945,41.691,4.301,20240117
20670,2838,41.741,4.301,20240117
20671,2838,41.791,4.301,20240117
20672,2880,41.841,4.301,20240117
20673,3049,41.891,4.301,20240117
20674,3049,41.941,4.301,20240117
20675,3126,41.991,4.301,20240117
20676,3126,42.041,4.301,20240117
20677,2805,42.091,4.301,20240117
20678,2805,42.141,4.301,20240117
20679,2355,42.191,4.301,20240117
20680,2355,42.241,4.301,20240117
20681,2405,42.291,4.301,20240117
20682,2405,42.341,4.301,20240117
20683,2488,42.391,4.301,20240117
20684,2673,42.441,4.301,20240117
20685,2673,42.491,4.301,20240117
20686,2623,42.541,4.301,20240117
20687,2623,42.591,4.301,20240117
20688,2833,42.641,4.301,20240117
20689,2833,42.691,4.301,20240117
20690,2905,42.741,4.301,20240117
20691,2905,42.791,4.301,20240117
20692,2665,42.841,4.301,20240117
20693,2001,42.891,4.301,20240117
20694,2001,42.941,4.301,20240117
20695,2273,42.991,4.301,20240117
20696,2273,43.041,4.301,20240117
20697,2724,43.079,4.305,20240117
20698,2619,36.558,4.36,20240117
20699,2465,36.591,4.351,20240117
20700,2465,36.641,4.351,20240117
20701,2294,36.691,4.351,20240117
20702,2294,36.741,4.351,20240117
20703,2432,36.791,4.351,20240117
20704,2432,36.841,4.351,20240117
20705,2321,36.891,4.351,20240117
20706,3363,36.941,4.351,20240117
20707,3363,36.991,4.351,20240117
20708,3953,37.041,4.351,20240117
20709,3953,37.091,4.351,20240117
20710,3633,37.141,4.351,20240117
20711,3633,37.191,4.351,20240117
20712,3029,37.241,4.351,20240117
20713,3029,37.291,4.351,20240117
20714,3267,37.341,4.351,20240117
20715,3199,37.391,4.351,20240117
20716,3199,37.441,4.351,20240117
20717,2963,37.491,4.351,20240117
20718,2963,37.541,4.351,20240117
20719,3117,37.591,4.351,20240117
20720,3117,37.641,4.351,20240117
20721,3111,37.691,4.351,20240117
20722,3111,37.741,4.351,20240117
20723,3398,37.791,4.351,20240117
20724,4582,37.841,4.351,20240117
20725,4582,37.891,4.351,20240117
20726,5056,37.941,4.351,20240117
20727,5056,37.991,4.351,20240117
20728,4288,38.041,4.351,20240117
20729,4288,38.091,4.351,20240117
20730,3717,38.141,4.351,20240117
20731,3717,38.191,4.351,20240117
20732,3612,38.241,4.351,20240117
20733,3418,38.291,4.351,20240117
20734,3418,38.341,4.351,20240117
20735,3427,38.391,4.351,20240117
20736,3427,38.441,4.351,20240117
20737,3469,38.491,4.351,20240117
20738,3469,38.541,4.351,20240117
20739,3348,38.591,4.351,20240117
20740,3348,38.641,4.351,20240117
20741,3309,38.691,4.351,20240117
20742,4226,38.741,4.351,20240117
20743,4226,38.791,4.351,20240117
20744,4489,38.841,4.351,20240117
20745,4489,38.891,4.351,20240117
20746,4337,38.941,4.351,20240117
20747,4337,38.991,4.351,20240117
20748,4238,39.041,4.351,20240117
20749,4238,39.091,4.351,20240117
20750,4175,39.141,4.351,20240117
20751,4400,39.191,4.351,20240117
20752,4400,39.241,4.351,20240117
20753,4286,39.291,4.351,20240117
20754,4286,39.341,4.351,20240117
20755,4097,39.391,4.351,20240117
20756,4097,39.441,4.351,20240117
20757,4211,39.491,4.351,20240117
20758,4211,39.541,4.351,20240117
20759,4020,39.591,4.351,20240117
20760,4206,39.641,4.351,20240117
20761,4206,39.691,4.351,20240117
20762,4819,39.741,4.351,20240117
20763,4819,39.791,4.351,20240117
20764,4743,39.841,4.351,20240117
20765,4743,39.891,4.351,20240117
20766,4748,39.941,4.351,20240117
20767,4748,39.991,4.351,20240117
20768,4274,40.041,4.351,20240117
20769,4099,40.091,4.351,20240117
20770,4099,40.141,4.351,20240117
20771,4258,40.191,4.351,20240117
20772,4258,40.241,4.351,20240117
20773,4646,40.291,4.351,20240117
20774,4646,40.341,4.351,20240117
20775,4537,40.391,4.351,20240117
20776,4537,40.441,4.351,20240117
20777,4458,40.491,4.351,20240117
20778,4170,40.541,4.351,20240117
20779,4170,40.591,4.351,20240117
20780,4259,40.641,4.351,20240117
20781,4259,40.691,4.351,20240117
