date,X,Y,precipitation_sum
20240812,44.141,8.001,0.0
20240727,44.191,8.001,0.0
20240812,44.191,8.001,0.0
20240727,44.241,8.001,0.0
20240812,44.241,8.001,0.0
20240727,44.291,8.001,0.0
20240812,44.291,8.001,3.8
20240727,44.341,8.001,0.0
20240812,44.341,8.001,3.4
20240727,44.391,8.001,0.0
20240812,44.391,8.001,3.9
20240727,44.441,8.001,0.0
20240812,44.441,8.001,4.2
20240727,44.491,8.001,0.0
20240812,44.491,8.001,4.8
20240727,44.541,8.001,0.0
20240812,44.541,8.001,3.8
20240727,44.591,8.001,0.0
20240812,44.591,8.001,2.5
20240727,44.641,8.001,0.0
20240812,44.641,8.001,2.8
20240727,44.691,8.001,0.0
20240812,44.691,8.001,3.5
20240727,44.741,8.001,0.0
20240812,44.741,8.001,3.3
20240727,44.791,8.001,0.0
20240812,44.791,8.001,0.0
20240727,44.841,8.001,0.0
20240812,44.841,8.001,0.0
20240727,44.891,8.001,0.0
20240812,44.891,8.001,0.0
20240727,44.941,8.001,0.0
20240812,44.941,8.001,0.0
20240727,44.991,8.001,0.0
20240812,44.991,8.001,0.0
20240727,45.041,8.001,0.0
20240812,45.041,8.001,0.0
20240727,45.091,8.001,0.0
20240812,45.091,8.001,0.0
20240727,45.141,8.001,0.0
20240812,45.141,8.001,0.0
20240727,45.191,8.001,0.0
20240812,45.191,8.001,0.0
20240727,45.241,8.001,0.0
20240812,45.241,8.001,0.0
20240727,45.291,8.001,0.0
20240812,45.291,8.001,0.0
20240727,45.341,8.001,0.0
20240812,45.341,8.001,0.0
20240727,45.391,8.001,0.0
20240812,45.391,8.001,0.0
20240727,45.441,8.001,0.0
20240812,45.441,8.001,0.0
20240727,45.491,8.001,0.0
20240812,45.491,8.001,0.0
20240727,45.541,8.001,0.0
20240812,45.541,8.001,0.0
20240727,45.591,8.001,0.0
20240812,45.591,8.001,1.2
20240727,45.641,8.001,0.0
20240812,45.641,8.001,0.0
20240727,45.691,8.001,0.0
20240812,45.691,8.001,0.0
20240727,45.741,8.001,0.0
20240812,45.741,8.001,1.2
20240727,45.791,8.001,0.0
20240812,45.791,8.001,0.0
20240727,45.841,8.001,0.0
20240812,45.841,8.001,0.0
20240727,45.891,8.001,0.0
20240812,45.891,8.001,1.2
20240727,45.941,8.001,0.0
20240812,45.941,8.001,0.0
20240727,45.991,8.001,0.0
20240812,45.991,8.001,0.0
20240727,46.041,8.001,0.0
20240812,46.041,8.001,1.2
20240727,46.091,8.001,0.0
20240812,46.091,8.001,0.0
20240727,46.141,8.001,0.0
20240812,46.141,8.001,0.0
20240727,46.191,8.001,0.0
20240812,46.191,8.001,1.2
20240727,46.241,8.001,0.0
20240812,46.241,8.001,1.1
20240727,46.291,8.001,0.0
20240812,46.291,8.001,1.1
20240727,46.341,8.001,0.0
20240812,46.341,8.001,1.1
20240727,46.391,8.001,0.0
20240812,46.391,8.001,1.1
20240727,46.441,8.001,0.0
20240812,46.441,8.001,1.2
20240727,46.491,8.001,0.0
20240812,46.491,8.001,1.1
20240727,46.541,8.001,0.0
20240812,46.541,8.001,1.1
20240727,46.591,8.001,0.0
20240812,46.591,8.001,1.2
20240727,46.641,8.001,0.0
20240812,46.641,8.001,1.1
20240727,46.691,8.001,0.0
20240812,46.691,8.001,1.1
20240727,46.741,8.001,0.0
20240812,46.741,8.001,1.1
20240727,46.791,8.001,0.0
20240812,46.791,8.001,1.1
20240727,46.841,8.001,0.0
20240812,46.841,8.001,1.1
20240727,46.891,8.001,0.0
20240812,46.891,8.001,1.0
20240727,46.941,8.001,0.0
20240812,46.941,8.001,1.0
20240727,46.991,8.001,0.0
20240812,46.991,8.001,1.0
20240727,47.041,8.001,0.0
20240812,47.041,8.001,1.0
20240727,47.091,8.001,0.0
20240812,47.091,8.001,1.0
20240727,47.141,8.001,0.0
20240812,47.141,8.001,0.0
20240727,47.191,8.001,0.0
20240812,47.191,8.001,0.0
20240727,47.241,8.001,0.0
20240812,47.241,8.001,0.0
20240727,47.291,8.001,0.0
20240812,47.291,8.001,0.0
20240727,47.341,8.001,0.0
20240812,47.341,8.001,0.0
20240727,47.391,8.001,0.0
20240812,47.391,8.001,1.0
20240727,47.441,8.001,0.0
20240812,47.441,8.001,0.0
20240727,47.491,8.001,0.0
20240812,47.491,8.001,0.0
20240727,47.541,8.001,0.0
20240812,47.541,8.001,1.0
20240727,47.591,8.001,0.0
20240812,47.591,8.001,0.0
20240727,47.641,8.001,0.0
20240812,47.641,8.001,0.0
20240727,47.691,8.001,0.0
20240812,47.691,8.001,1.0
20240727,47.741,8.001,0.0
20240812,47.741,8.001,0.0
20240727,47.791,8.001,0.0
20240812,47.791,8.001,0.0
20240727,47.841,8.001,0.0
20240812,47.841,8.001,0.9
20240727,47.891,8.001,0.0
20240812,47.891,8.001,0.0
20240727,47.941,8.001,0.0
20240812,47.941,8.001,0.0
20240727,47.991,8.001,0.0
20240812,47.991,8.001,0.0
20240727,48.041,8.001,0.0
20240812,48.041,8.001,0.0
20240727,48.091,8.001,0.0
20240812,48.091,8.001,0.0
20240727,48.141,8.001,0.0
20240812,48.141,8.001,0.0
20240727,48.167,8.002,0.0
20240812,48.167,8.002,0.0
20240727,41.755,8.051,0.0
20240812,41.755,8.051,19.399998
20240727,41.791,8.051,0.0
20240812,41.791,8.051,15.0
20240727,41.841,8.051,0.0
20240812,41.841,8.051,15.1
20240727,41.891,8.051,0.0
20240812,41.891,8.051,14.3
20240727,41.941,8.051,0.0
20240812,41.941,8.051,11.8
20240727,41.991,8.051,0.0
20240812,41.991,8.051,12.4
20240727,42.041,8.051,0.0
20240812,42.041,8.051,12.2
20240727,42.091,8.051,0.0
20240812,42.091,8.051,14.5
20240727,42.141,8.051,0.0
20240812,42.141,8.051,16.5
20240727,42.191,8.051,0.0
20240812,42.191,8.051,17.400002
20240727,42.241,8.051,0.0
20240812,42.241,8.051,15.9
20240727,42.291,8.051,0.0
20240812,42.291,8.051,10.9
20240727,42.341,8.051,0.0
20240812,42.341,8.051,9.4
20240727,42.391,8.051,0.0
20240812,42.391,8.051,9.299999
20240727,42.441,8.051,0.0
20240812,42.441,8.051,10.0
20240727,42.491,8.051,0.0
20240812,42.491,8.051,9.9
20240727,42.541,8.051,0.0
20240812,42.541,8.051,10.4
20240727,42.591,8.051,0.0
20240812,42.591,8.051,6.5
20240727,42.641,8.051,0.0
20240812,42.641,8.051,4.3
20240727,42.691,8.051,0.0
20240812,42.691,8.051,5.1
20240727,42.741,8.051,0.0
20240812,42.741,8.051,7.7999997
20240727,42.791,8.051,0.0
20240812,42.791,8.051,6.2999997
20240727,42.841,8.051,0.0
20240812,42.841,8.051,4.1
20240727,42.891,8.051,0.0
20240812,42.891,8.051,5.3
20240727,42.941,8.051,0.0
20240812,42.941,8.051,4.6
20240727,42.991,8.051,0.0
20240812,42.991,8.051,3.1
20240727,43.041,8.051,0.0
20240812,43.041,8.051,3.6
20240727,43.091,8.051,0.0
20240812,43.091,8.051,3.6
20240727,43.141,8.051,0.0
20240812,43.141,8.051,3.1
20240727,43.191,8.051,0.0
20240812,43.191,8.051,2.8000002
20240727,43.241,8.051,0.0
20240812,43.241,8.051,2.3
20240727,43.291,8.051,0.0
20240812,43.291,8.051,2.3000002
20240727,43.341,8.051,0.0
20240812,43.341,8.051,1.1
20240727,43.391,8.051,0.0
20240812,43.391,8.051,1.3
20240727,43.441,8.051,0.0
20240812,43.441,8.051,2.4
20240727,43.491,8.051,0.0
20240812,43.491,8.051,2.5
20240727,43.541,8.051,0.0
20240812,43.541,8.051,1.2
20240727,43.591,8.051,0.0
20240812,43.591,8.051,1.3
20240727,43.641,8.051,0.0
20240812,43.641,8.051,3.1
20240727,43.691,8.051,0.0
20240812,43.691,8.051,4.1
20240727,43.741,8.051,0.0
20240812,43.741,8.051,4.5
20240727,43.791,8.051,0.0
20240812,43.791,8.051,7.6000004
20240727,43.841,8.051,0.0
20240812,43.841,8.051,6.3
20240727,43.891,8.051,0.0
20240812,43.891,8.051,3.1
20240727,43.941,8.051,0.0
20240812,43.941,8.051,4.1
20240727,43.991,8.051,0.0
20240812,43.991,8.051,3.4
20240727,44.041,8.051,0.0
20240812,44.041,8.051,3.7
20240727,44.091,8.051,0.0
20240812,44.091,8.051,0.0
20240727,44.141,8.051,0.0
20240812,44.141,8.051,0.0
20240727,44.191,8.051,0.0
20240812,44.191,8.051,0.0
20240727,44.241,8.051,0.0
20240812,44.241,8.051,3.6
20240727,44.291,8.051,0.0
20240812,44.291,8.051,0.0
20240727,44.341,8.051,0.0
20240812,44.341,8.051,0.0
20240727,44.391,8.051,0.0
20240812,44.391,8.051,0.0
20240727,44.441,8.051,0.0
20240812,44.441,8.051,0.0
20240727,44.491,8.051,0.0
20240812,44.491,8.051,0.0
20240727,44.541,8.051,0.0
20240812,44.541,8.051,0.0
20240727,44.591,8.051,0.0
20240812,44.591,8.051,2.0
20240727,44.641,8.051,0.0
20240812,44.641,8.051,2.1
20240727,44.691,8.051,0.0
20240812,44.691,8.051,3.2
20240727,44.741,8.051,0.0
20240812,44.741,8.051,3.5
20240727,44.791,8.051,0.0
20240812,44.791,8.051,5.6000004
20240727,44.841,8.051,0.0
20240812,44.841,8.051,3.1
20240727,44.891,8.051,0.0
20240812,44.891,8.051,2.9
20240727,44.941,8.051,0.0
20240812,44.941,8.051,0.0
20240727,44.991,8.051,0.0
20240812,44.991,8.051,0.0
20240727,45.041,8.051,0.0
20240812,45.041,8.051,1.3
20240727,45.091,8.051,0.0
20240812,45.091,8.051,1.3
20240727,45.141,8.051,0.0
20240812,45.141,8.051,0.0
20240727,45.191,8.051,0.0
20240812,45.191,8.051,0.0
20240727,45.241,8.051,0.0
20240812,45.241,8.051,0.0
20240727,45.291,8.051,0.0
20240812,45.291,8.051,0.0
20240727,45.341,8.051,0.0
20240812,45.341,8.051,0.0
20240727,45.391,8.051,0.0
20240812,45.391,8.051,0.0
20240727,45.441,8.051,0.0
20240812,45.441,8.051,0.0
20240727,45.491,8.051,0.0
20240812,45.491,8.051,0.0
20240727,45.541,8.051,0.0
20240812,45.541,8.051,0.0
20240727,45.591,8.051,0.0
20240812,45.591,8.051,0.0
20240727,45.641,8.051,0.0
20240812,45.641,8.051,0.0
20240727,45.691,8.051,0.0
20240812,45.691,8.051,0.0
20240727,45.741,8.051,0.0
20240812,45.741,8.051,0.0
20240727,45.791,8.051,0.0
20240812,45.791,8.051,0.0
20240727,45.841,8.051,0.0
20240812,45.841,8.051,0.0
20240727,45.891,8.051,0.0
20240812,45.891,8.051,0.0
20240727,45.941,8.051,0.0
20240812,45.941,8.051,0.0
20240727,45.991,8.051,0.0
20240812,45.991,8.051,0.0
20240727,46.041,8.051,0.0
20240812,46.041,8.051,0.0
20240727,46.091,8.051,0.0
20240812,46.091,8.051,0.0
20240727,46.141,8.051,0.0
20240812,46.141,8.051,0.0
20240727,46.191,8.051,0.0
20240812,46.191,8.051,0.0
20240727,46.241,8.051,0.0
20240812,46.241,8.051,0.0
20240727,46.291,8.051,0.0
20240812,46.291,8.051,0.0
20240727,46.341,8.051,0.0
20240812,46.341,8.051,0.0
20240727,46.391,8.051,0.0
20240812,46.391,8.051,0.0
20240727,46.441,8.051,0.0
20240812,46.441,8.051,0.0
20240727,46.491,8.051,0.0
20240812,46.491,8.051,0.0
20240727,46.541,8.051,0.0
20240812,46.541,8.051,0.0
20240727,46.591,8.051,0.0
20240812,46.591,8.051,0.0
20240727,46.641,8.051,0.0
20240812,46.641,8.051,0.0
20240727,46.691,8.051,0.0
20240812,46.691,8.051,0.0
20240727,46.741,8.051,0.0
20240812,46.741,8.051,0.0
20240727,46.791,8.051,0.0
20240812,46.791,8.051,0.0
20240727,46.841,8.051,0.0
20240812,46.841,8.051,0.0
20240727,46.891,8.051,0.0
20240812,46.891,8.051,0.0
20240727,46.941,8.051,0.0
20240812,46.941,8.051,0.0
20240727,46.991,8.051,0.0
20240812,46.991,8.051,0.0
20240727,47.041,8.051,0.0
20240812,47.041,8.051,0.0
20240727,47.091,8.051,0.0
20240812,47.091,8.051,0.0
20240727,47.141,8.051,0.0
20240812,47.141,8.051,0.0
20240727,47.191,8.051,0.0
20240812,47.191,8.051,0.0
20240727,47.241,8.051,0.0
20240812,47.241,8.051,0.0
20240727,47.291,8.051,0.0
20240812,47.291,8.051,0.0
20240727,47.341,8.051,0.0
20240812,47.341,8.051,0.0
20240727,47.391,8.051,0.0
20240812,47.391,8.051,0.0
20240727,47.441,8.051,0.0
20240812,47.441,8.051,0.0
20240727,47.491,8.051,0.0
20240812,47.491,8.051,0.0
20240727,47.541,8.051,0.0
20240812,47.541,8.051,0.0
20240727,47.591,8.051,0.0
20240812,47.591,8.051,0.0
20240727,47.641,8.051,0.0
20240812,47.641,8.051,0.0
20240727,47.691,8.051,0.0
20240812,47.691,8.051,0.0
20240727,47.741,8.051,0.0
20240812,47.741,8.051,0.0
20240727,47.791,8.051,0.0
20240812,47.791,8.051,0.0
20240727,47.841,8.051,0.0
20240812,47.841,8.051,0.0
20240727,47.891,8.051,0.0
20240812,47.891,8.051,0.0
20240727,47.941,8.051,0.0
20240812,47.941,8.051,0.0
20240727,47.991,8.051,0.0
20240812,47.991,8.051,0.0
20240727,48.041,8.051,0.0
20240812,48.041,8.051,0.0
20240727,48.091,8.051,0.0
20240812,48.091,8.051,0.0
20240727,48.139,8.05,0.0
20240812,48.139,8.05,0.0
20240727,48.167,8.03,0.0
20240812,48.167,8.03,0.0
20240727,41.756,8.1,0.0
20240812,41.756,8.1,17.4
20240727,41.791,8.101,0.0
20240812,41.791,8.101,17.4
20240727,41.841,8.101,0.0
20240812,41.841,8.101,17.0
20240727,41.891,8.101,0.0
20240812,41.891,8.101,16.5
20240727,41.941,8.101,0.0
20240812,41.941,8.101,15.299999
20240727,41.991,8.101,0.0
20240812,41.991,8.101,13.8
20240727,42.041,8.101,0.0
20240812,42.041,8.101,12.299999
20240727,42.091,8.101,0.0
20240812,42.091,8.101,14.1
20240727,42.141,8.101,0.0
20240812,42.141,8.101,15.1
20240727,42.191,8.101,0.0
20240812,42.191,8.101,17.0
20240727,42.241,8.101,0.0
20240812,42.241,8.101,12.8
20240727,42.291,8.101,0.0
20240812,42.291,8.101,14.7
20240727,42.341,8.101,0.0
20240812,42.341,8.101,13.2
20240727,42.391,8.101,0.0
20240812,42.391,8.101,9.6
20240727,42.441,8.101,0.0
20240812,42.441,8.101,12.5
20240727,42.491,8.101,0.0
20240812,42.491,8.101,13.2
20240727,42.541,8.101,0.0
20240812,42.541,8.101,12.1
20240727,42.591,8.101,0.0
20240812,42.591,8.101,7.0
20240727,42.641,8.101,0.0
20240812,42.641,8.101,7.7
20240727,42.691,8.101,0.0
20240812,42.691,8.101,8.0
20240727,42.741,8.101,0.0
20240812,42.741,8.101,10.3
20240727,42.791,8.101,0.0
20240812,42.791,8.101,7.4999995
20240727,42.841,8.101,0.0
20240812,42.841,8.101,8.9
20240727,42.891,8.101,0.0
20240812,42.891,8.101,6.9
20240727,42.941,8.101,0.0
20240812,42.941,8.101,5.3
20240727,42.991,8.101,0.0
20240812,42.991,8.101,4.5
20240727,43.041,8.101,0.0
20240812,43.041,8.101,4.3
20240727,43.091,8.101,0.0
20240812,43.091,8.101,4.0
20240727,43.141,8.101,0.0
20240812,43.141,8.101,3.5
20240727,43.191,8.101,0.0
20240812,43.191,8.101,2.8000002
20240727,43.241,8.101,0.0
20240812,43.241,8.101,2.4
20240727,43.291,8.101,0.0
20240812,43.291,8.101,2.6
20240727,43.341,8.101,0.0
20240812,43.341,8.101,2.4
20240727,43.391,8.101,0.0
20240812,43.391,8.101,2.3000002
20240727,43.441,8.101,0.0
20240812,43.441,8.101,2.3000002
20240727,43.491,8.101,0.0
20240812,43.491,8.101,1.8
20240727,43.541,8.101,0.0
20240812,43.541,8.101,1.7
20240727,43.591,8.101,0.0
20240812,43.591,8.101,1.5
20240727,43.641,8.101,0.0
20240812,43.641,8.101,4.6
20240727,43.691,8.101,0.0
20240812,43.691,8.101,5.1
20240727,43.741,8.101,0.0
20240812,43.741,8.101,5.8
20240727,43.791,8.101,0.0
20240812,43.791,8.101,8.1
20240727,43.841,8.101,0.0
20240812,43.841,8.101,0.0
20240727,43.891,8.101,0.0
20240812,43.891,8.101,3.4
20240727,43.941,8.101,0.0
20240812,43.941,8.101,4.2
20240727,43.991,8.101,0.0
20240812,43.991,8.101,3.5
20240727,44.041,8.101,0.0
20240812,44.041,8.101,3.4
20240727,44.091,8.101,0.0
20240812,44.091,8.101,0.0
20240727,44.141,8.101,0.0
20240812,44.141,8.101,3.6
20240727,44.191,8.101,0.0
20240812,44.191,8.101,3.4
20240727,44.241,8.101,0.0
20240812,44.241,8.101,0.0
20240727,44.291,8.101,0.0
20240812,44.291,8.101,0.0
20240727,44.341,8.101,0.0
20240812,44.341,8.101,3.5
20240727,44.391,8.101,0.0
20240812,44.391,8.101,0.0
20240727,44.441,8.101,0.0
20240812,44.441,8.101,0.0
20240727,44.491,8.101,0.0
20240812,44.491,8.101,0.0
20240727,44.541,8.101,0.0
20240812,44.541,8.101,0.0
20240727,44.591,8.101,0.0
20240812,44.591,8.101,0.0
20240727,44.641,8.101,0.0
20240812,44.641,8.101,0.0
20240727,44.691,8.101,0.0
20240812,44.691,8.101,3.1
20240727,44.741,8.101,0.0
20240812,44.741,8.101,3.8999999
20240727,44.791,8.101,0.0
20240812,44.791,8.101,4.0
20240727,44.841,8.101,0.0
20240812,44.841,8.101,3.3
20240727,44.891,8.101,0.0
20240812,44.891,8.101,1.3
20240727,44.941,8.101,0.0
20240812,44.941,8.101,1.3
20240727,44.991,8.101,0.0
20240812,44.991,8.101,0.0
20240727,45.041,8.101,0.0
20240812,45.041,8.101,0.0
20240727,45.091,8.101,0.0
20240812,45.091,8.101,0.0
20240727,45.141,8.101,0.0
20240812,45.141,8.101,0.0
20240727,45.191,8.101,0.0
20240812,45.191,8.101,0.0
20240727,45.241,8.101,0.0
20240812,45.241,8.101,0.0
20240727,45.291,8.101,0.0
20240812,45.291,8.101,0.0
20240727,45.341,8.101,0.0
20240812,45.341,8.101,0.0
20240727,45.391,8.101,0.0
20240812,45.391,8.101,0.0
20240727,45.441,8.101,0.0
20240812,45.441,8.101,0.0
20240727,45.491,8.101,0.0
20240812,45.491,8.101,0.0
20240727,45.541,8.101,0.0
20240812,45.541,8.101,0.0
20240727,45.591,8.101,0.0
20240812,45.591,8.101,0.0
20240727,45.641,8.101,0.0
20240812,45.641,8.101,0.0
20240727,45.691,8.101,0.0
20240812,45.691,8.101,0.0
20240727,45.741,8.101,0.0
20240812,45.741,8.101,0.0
20240727,45.791,8.101,0.0
20240812,45.791,8.101,0.0
20240727,45.841,8.101,0.0
20240812,45.841,8.101,0.0
20240727,45.891,8.101,0.0
20240812,45.891,8.101,0.0
20240727,45.941,8.101,0.0
20240812,45.941,8.101,0.0
20240727,45.991,8.101,0.0
20240812,45.991,8.101,0.0
20240727,46.041,8.101,0.0
20240812,46.041,8.101,0.0
20240727,46.091,8.101,0.0
20240812,46.091,8.101,0.0
20240727,46.141,8.101,0.0
20240812,46.141,8.101,0.0
20240727,46.191,8.101,0.0
20240812,46.191,8.101,0.0
20240727,46.241,8.101,0.0
20240812,46.241,8.101,0.0
20240727,46.291,8.101,0.0
20240812,46.291,8.101,0.0
20240727,46.341,8.101,0.0
20240812,46.341,8.101,0.0
20240727,46.391,8.101,0.0
20240812,46.391,8.101,0.0
20240727,46.441,8.101,0.0
20240812,46.441,8.101,0.0
20240727,46.491,8.101,0.0
20240812,46.491,8.101,0.0
20240727,46.541,8.101,0.0
20240812,46.541,8.101,0.0
20240727,46.591,8.101,0.0
20240812,46.591,8.101,0.0
20240727,46.641,8.101,0.0
20240812,46.641,8.101,0.0
20240727,46.691,8.101,0.0
20240812,46.691,8.101,0.0
20240727,46.741,8.101,0.0
20240812,46.741,8.101,0.0
20240727,46.791,8.101,0.0
20240812,46.791,8.101,1.1
20240727,46.841,8.101,0.0
20240812,46.841,8.101,2.2
20240727,46.891,8.101,0.0
20240812,46.891,8.101,2.3000002
20240727,46.941,8.101,0.0
20240812,46.941,8.101,1.1
20240727,46.991,8.101,0.0
20240812,46.991,8.101,1.1
20240727,47.041,8.101,0.0
20240812,47.041,8.101,0.0
20240727,47.091,8.101,0.0
20240812,47.091,8.101,0.0
20240727,47.141,8.101,0.0
20240812,47.141,8.101,0.0
20240727,47.191,8.101,0.0
20240812,47.191,8.101,0.0
20240727,47.241,8.101,0.0
20240812,47.241,8.101,0.0
20240727,47.291,8.101,0.0
20240812,47.291,8.101,0.0
20240727,47.341,8.101,0.0
20240812,47.341,8.101,0.0
20240727,47.391,8.101,0.0
20240812,47.391,8.101,0.0
20240727,47.441,8.101,0.0
20240812,47.441,8.101,0.0
20240727,47.491,8.101,0.0
20240812,47.491,8.101,0.0
20240727,47.541,8.101,0.0
20240812,47.541,8.101,0.0
20240727,47.591,8.101,0.0
20240812,47.591,8.101,0.0
20240727,47.641,8.101,0.0
20240812,47.641,8.101,0.0
20240727,47.691,8.101,0.0
20240812,47.691,8.101,0.0
20240727,47.741,8.101,0.0
20240812,47.741,8.101,0.0
20240727,47.791,8.101,0.0
20240812,47.791,8.101,0.0
20240727,47.841,8.101,0.0
20240812,47.841,8.101,0.0
20240727,47.891,8.101,0.0
20240812,47.891,8.101,0.0
20240727,47.941,8.101,0.0
20240812,47.941,8.101,0.0
20240727,47.991,8.101,0.0
20240812,47.991,8.101,0.0
20240727,48.041,8.101,0.0
20240812,48.041,8.101,0.0
20240727,48.091,8.101,0.0
20240812,48.091,8.101,0.0
20240727,48.13,8.095,0.0
20240812,48.13,8.095,0.0
20240727,41.76,8.148,0.0
20240812,41.76,8.148,21.7
20240727,41.791,8.151,0.0
20240812,41.791,8.151,21.7
20240727,41.841,8.151,0.0
20240812,41.841,8.151,18.599998
20240727,41.891,8.151,0.0
20240812,41.891,8.151,17.9
20240727,41.941,8.151,0.0
20240812,41.941,8.151,16.3
20240727,41.991,8.151,0.0
20240812,41.991,8.151,14.099998
20240727,42.041,8.151,0.0
20240812,42.041,8.151,14.299999
20240727,42.091,8.151,0.0
20240812,42.091,8.151,16.2
20240727,42.141,8.151,0.0
20240812,42.141,8.151,15.6
20240727,42.191,8.151,0.0
20240812,42.191,8.151,18.9
20240727,42.241,8.151,0.0
20240812,42.241,8.151,13.500001
20240727,42.291,8.151,0.0
20240812,42.291,8.151,14.4
20240727,42.341,8.151,0.0
20240812,42.341,8.151,14.0
20240727,42.391,8.151,0.0
20240812,42.391,8.151,13.0
20240727,42.441,8.151,0.0
20240812,42.441,8.151,14.799999
20240727,42.491,8.151,0.0
20240812,42.491,8.151,14.400001
20240727,42.541,8.151,0.0
20240812,42.541,8.151,15.599999
20240727,42.591,8.151,0.0
20240812,42.591,8.151,14.0
20240727,42.641,8.151,0.0
20240812,42.641,8.151,11.2
20240727,42.691,8.151,0.0
20240812,42.691,8.151,10.4
20240727,42.741,8.151,0.0
20240812,42.741,8.151,12.200001
20240727,42.791,8.151,0.0
20240812,42.791,8.151,8.9
20240727,42.841,8.151,0.0
20240812,42.841,8.151,8.1
20240727,42.891,8.151,0.0
20240812,42.891,8.151,3.8000002
20240727,42.941,8.151,0.0
20240812,42.941,8.151,7.1
20240727,42.991,8.151,0.0
20240812,42.991,8.151,5.2
20240727,43.041,8.151,0.0
20240812,43.041,8.151,4.8999996
20240727,43.091,8.151,0.0
20240812,43.091,8.151,4.6
20240727,43.141,8.151,0.0
20240812,43.141,8.151,3.8000002
20240727,43.191,8.151,0.0
20240812,43.191,8.151,2.8000002
20240727,43.241,8.151,0.0
20240812,43.241,8.151,3.3
20240727,43.291,8.151,0.0
20240812,43.291,8.151,3.4
20240727,43.341,8.151,0.0
20240812,43.341,8.151,2.9
20240727,43.391,8.151,0.0
20240812,43.391,8.151,2.4
20240727,43.441,8.151,0.0
20240812,43.441,8.151,2.9
20240727,43.491,8.151,0.0
20240812,43.491,8.151,3.6999998
20240727,43.541,8.151,0.0
20240812,43.541,8.151,3.9
20240727,43.591,8.151,0.0
20240812,43.591,8.151,3.6999998
20240727,43.641,8.151,0.0
20240812,43.641,8.151,5.6000004
20240727,43.691,8.151,0.0
20240812,43.691,8.151,5.9
20240727,43.741,8.151,0.0
20240812,43.741,8.151,7.3
20240727,43.791,8.151,0.0
20240812,43.791,8.151,7.5
20240727,43.841,8.151,0.0
20240812,43.841,8.151,9.6
20240727,43.891,8.151,0.0
20240812,43.891,8.151,3.5
20240727,43.941,8.151,0.0
20240812,43.941,8.151,0.0
20240727,43.991,8.151,0.0
20240812,43.991,8.151,0.0
20240727,44.041,8.151,0.0
20240812,44.041,8.151,4.1
20240727,44.091,8.151,0.0
20240812,44.091,8.151,0.0
20240727,44.141,8.151,0.0
20240812,44.141,8.151,0.0
20240727,44.191,8.151,0.0
20240812,44.191,8.151,0.0
20240727,44.241,8.151,0.0
20240812,44.241,8.151,5.7
20240727,44.291,8.151,0.0
20240812,44.291,8.151,2.6
20240727,44.341,8.151,0.0
20240812,44.341,8.151,0.0
20240727,44.391,8.151,0.0
20240812,44.391,8.151,3.6
20240727,44.441,8.151,0.0
20240812,44.441,8.151,0.0
20240727,44.491,8.151,0.0
20240812,44.491,8.151,0.0
20240727,44.541,8.151,0.0
20240812,44.541,8.151,0.0
20240727,44.591,8.151,0.0
20240812,44.591,8.151,0.0
20240727,44.641,8.151,0.0
20240812,44.641,8.151,0.0
20240727,44.691,8.151,0.0
20240812,44.691,8.151,2.5
20240727,44.741,8.151,0.0
20240812,44.741,8.151,3.7
20240727,44.791,8.151,0.0
20240812,44.791,8.151,3.8
20240727,44.841,8.151,0.0
20240812,44.841,8.151,6.0
20240727,44.891,8.151,0.0
20240812,44.891,8.151,0.0
20240727,44.941,8.151,0.0
20240812,44.941,8.151,0.0
20240727,44.991,8.151,0.0
20240812,44.991,8.151,0.0
20240727,45.041,8.151,0.0
20240812,45.041,8.151,0.0
20240727,45.091,8.151,0.0
20240812,45.091,8.151,0.0
20240727,45.141,8.151,0.0
20240812,45.141,8.151,0.0
20240727,45.191,8.151,0.0
20240812,45.191,8.151,0.0
20240727,45.241,8.151,0.0
20240812,45.241,8.151,0.0
20240727,45.291,8.151,0.0
20240812,45.291,8.151,0.0
20240727,45.341,8.151,0.0
20240812,45.341,8.151,0.0
20240727,45.391,8.151,0.0
20240812,45.391,8.151,0.0
20240727,45.441,8.151,0.0
20240812,45.441,8.151,0.0
20240727,45.491,8.151,0.0
20240812,45.491,8.151,0.0
20240727,45.541,8.151,0.0
20240812,45.541,8.151,0.0
20240727,45.591,8.151,0.0
20240812,45.591,8.151,0.0
20240727,45.641,8.151,0.0
20240812,45.641,8.151,0.0
20240727,45.691,8.151,0.0
20240812,45.691,8.151,0.0
20240727,45.741,8.151,0.0
20240812,45.741,8.151,0.0
20240727,45.791,8.151,0.0
20240812,45.791,8.151,0.0
20240727,45.841,8.151,0.0
20240812,45.841,8.151,0.0
20240727,45.891,8.151,0.0
20240812,45.891,8.151,0.0
20240727,45.941,8.151,0.0
20240812,45.941,8.151,0.0
20240727,45.991,8.151,0.0
20240812,45.991,8.151,0.0
20240727,46.041,8.151,0.0
20240812,46.041,8.151,0.0
20240727,46.091,8.151,0.0
20240812,46.091,8.151,0.0
20240727,46.141,8.151,0.0
20240812,46.141,8.151,0.0
20240727,46.191,8.151,0.0
20240812,46.191,8.151,0.0
20240727,46.241,8.151,0.0
20240812,46.241,8.151,0.0
20240727,46.291,8.151,0.0
20240812,46.291,8.151,0.0
20240727,46.341,8.151,0.0
20240812,46.341,8.151,0.0
20240727,46.391,8.151,0.0
20240812,46.391,8.151,0.0
20240727,46.441,8.151,0.0
