X,Y,date,sm_surface_mean
42.791,4.151,20260202,0.05754987895488739
42.841,4.151,20260202,0.05754987895488739
42.89,4.152,20260202,0.057877182960510254
42.937,4.16,20260202,0.057877182960510254
42.973,4.171,20260202,0.06122979149222374
36.954,4.22,20260202,0.07429589331150055
36.994,4.203,20260202,0.07429589331150055
37.041,4.201,20260202,0.05595775321125984
37.091,4.201,20260202,0.05595775321125984
37.141,4.201,20260202,0.067213274538517
37.191,4.201,20260202,0.08007528632879257
37.241,4.201,20260202,0.08007528632879257
37.291,4.201,20260202,0.06150534003973007
37.341,4.201,20260202,0.06150534003973007
37.391,4.201,20260202,0.15794698894023895
37.441,4.201,20260202,0.15794698894023895
37.491,4.201,20260202,0.05891859531402588
37.541,4.201,20260202,0.05891859531402588
37.591,4.201,20260202,0.0716458261013031
37.641,4.201,20260202,0.06427392363548279
37.691,4.201,20260202,0.06427392363548279
37.741,4.201,20260202,0.06257599592208862
37.791,4.201,20260202,0.06257599592208862
37.841,4.201,20260202,0.06867468357086182
37.891,4.201,20260202,0.06867468357086182
37.941,4.201,20260202,0.07063556462526321
37.991,4.201,20260202,0.07063556462526321
38.041,4.201,20260202,0.0712876245379448
38.091,4.201,20260202,0.07858094573020935
38.141,4.201,20260202,0.07858094573020935
38.191,4.201,20260202,0.07487470656633377
38.241,4.201,20260202,0.07487470656633377
38.291,4.201,20260202,0.06403346359729767
38.341,4.201,20260202,0.06403346359729767
38.391,4.201,20260202,0.07216843962669373
38.441,4.201,20260202,0.07216843962669373
38.491,4.201,20260202,0.07216843962669373
38.541,4.201,20260202,0.07217174023389816
38.591,4.201,20260202,0.07217174023389816
38.641,4.201,20260202,0.07493612915277481
38.691,4.201,20260202,0.07493612915277481
38.741,4.201,20260202,0.07396312057971954
38.791,4.201,20260202,0.07396312057971954
38.841,4.201,20260202,0.07436162978410721
38.891,4.201,20260202,0.07436162978410721
38.941,4.201,20260202,0.06318889558315277
38.991,4.201,20260202,0.07300233095884323
39.041,4.201,20260202,0.07300233095884323
39.091,4.201,20260202,0.07173025608062744
39.141,4.201,20260202,0.07173025608062744
39.191,4.201,20260202,0.06992196291685104
39.241,4.201,20260202,0.06992196291685104
39.291,4.201,20260202,0.06764993071556091
39.341,4.201,20260202,0.06764993071556091
39.391,4.201,20260202,0.05787552893161774
39.441,4.201,20260202,0.05463392660021782
39.491,4.201,20260202,0.05463392660021782
39.541,4.201,20260202,0.05359162390232086
39.591,4.201,20260202,0.05359162390232086
39.641,4.201,20260202,0.053705427795648575
39.691,4.201,20260202,0.053705427795648575
39.741,4.201,20260202,0.05327067896723747
39.791,4.201,20260202,0.05327067896723747
39.841,4.201,20260202,0.05621308460831642
39.891,4.201,20260202,0.058307353407144547
39.941,4.201,20260202,0.058307353407144547
39.991,4.201,20260202,0.06145104393362999
40.041,4.201,20260202,0.06145104393362999
40.091,4.201,20260202,0.06145104393362999
40.141,4.201,20260202,0.06145104393362999
40.191,4.201,20260202,0.06206393986940384
40.241,4.201,20260202,0.06206393986940384
40.291,4.201,20260202,0.06182628497481346
40.341,4.201,20260202,0.06101299077272415
40.391,4.201,20260202,0.06101299077272415
40.441,4.201,20260202,0.060678694397211075
40.491,4.201,20260202,0.060678694397211075
40.541,4.201,20260202,0.054286662489175797
40.591,4.201,20260202,0.054286662489175797
40.641,4.201,20260202,0.05464626103639603
40.691,4.201,20260202,0.05464626103639603
40.741,4.201,20260202,0.09447780251502991
40.791,4.201,20260202,0.06738913059234619
40.841,4.201,20260202,0.06738913059234619
40.891,4.201,20260202,0.06858427077531815
40.941,4.201,20260202,0.06858427077531815
40.991,4.201,20260202,0.06798485666513443
41.041,4.201,20260202,0.06798485666513443
41.091,4.201,20260202,0.05291781947016716
41.141,4.201,20260202,0.05291781947016716
41.191,4.201,20260202,0.058015529066324234
41.241,4.201,20260202,0.06083573400974274
41.291,4.201,20260202,0.06083573400974274
41.341,4.201,20260202,0.060046982020139694
41.391,4.201,20260202,0.060046982020139694
41.441,4.201,20260202,0.06192775443196297
41.491,4.201,20260202,0.06192775443196297
41.541,4.201,20260202,0.06412641704082489
41.591,4.201,20260202,0.06412641704082489
41.641,4.201,20260202,0.0693034678697586
41.691,4.201,20260202,0.0693034678697586
41.741,4.201,20260202,0.0693034678697586
41.791,4.201,20260202,0.06767485290765762
41.841,4.201,20260202,0.06767485290765762
41.891,4.201,20260202,0.06362669169902802
41.941,4.201,20260202,0.06362669169902802
41.991,4.201,20260202,0.06107860431075096
42.041,4.201,20260202,0.06107860431075096
42.091,4.201,20260202,0.056070540100336075
42.141,4.201,20260202,0.057532843202352524
42.191,4.201,20260202,0.057532843202352524
42.241,4.201,20260202,0.05534740164875984
42.291,4.201,20260202,0.05534740164875984
42.341,4.201,20260202,0.05710343271493912
42.391,4.201,20260202,0.05710343271493912
42.441,4.201,20260202,0.12996211647987366
42.491,4.201,20260202,0.05954483896493912
42.541,4.201,20260202,0.05954483896493912
42.591,4.201,20260202,0.05755356699228287
42.641,4.201,20260202,0.05755356699228287
42.691,4.201,20260202,0.05756831914186478
42.741,4.201,20260202,0.05756831914186478
42.791,4.201,20260202,0.05754987895488739
42.841,4.201,20260202,0.05754987895488739
42.891,4.201,20260202,0.057877182960510254
42.941,4.201,20260202,0.06122979149222374
42.988,4.204,20260202,0.06122979149222374
43.023,4.218,20260202,0.06122979149222374
36.653,4.27,20260202,0.07675713300704956
36.693,4.266,20260202,0.07675713300704956
36.741,4.264,20260202,0.07675713300704956
36.791,4.265,20260202,0.08054424077272415
36.842,4.264,20260202,0.08292664587497711
36.893,4.257,20260202,0.08292664587497711
36.941,4.251,20260202,0.08292664587497711
36.991,4.251,20260202,0.08292664587497711
37.041,4.251,20260202,0.058842044323682785
37.091,4.251,20260202,0.058842044323682785
37.141,4.251,20260202,0.06821348518133163
37.191,4.251,20260202,0.0717301294207573
37.241,4.251,20260202,0.0717301294207573
37.291,4.251,20260202,0.15911276638507843
37.341,4.251,20260202,0.15911276638507843
37.391,4.251,20260202,0.15752992033958435
37.441,4.251,20260202,0.15752992033958435
37.491,4.251,20260202,0.05567114055156708
37.541,4.251,20260202,0.05567114055156708
37.591,4.251,20260202,0.05733231455087662
37.641,4.251,20260202,0.0841328501701355
37.691,4.251,20260202,0.0841328501701355
37.741,4.251,20260202,0.0727522149682045
37.791,4.251,20260202,0.0727522149682045
37.841,4.251,20260202,0.08116807043552399
37.891,4.251,20260202,0.08116807043552399
37.941,4.251,20260202,0.07070804387331009
37.991,4.251,20260202,0.07070804387331009
38.041,4.251,20260202,0.08108236640691757
38.091,4.251,20260202,0.07917222380638123
38.141,4.251,20260202,0.07917222380638123
38.191,4.251,20260202,0.07628805190324783
38.241,4.251,20260202,0.07628805190324783
38.291,4.251,20260202,0.0726885050535202
38.341,4.251,20260202,0.0726885050535202
38.391,4.251,20260202,0.07368973642587662
38.441,4.251,20260202,0.07368973642587662
38.491,4.251,20260202,0.07368973642587662
38.541,4.251,20260202,0.07429856061935425
38.591,4.251,20260202,0.07429856061935425
38.641,4.251,20260202,0.07663442939519882
38.691,4.251,20260202,0.07663442939519882
38.741,4.251,20260202,0.06354251503944397
38.791,4.251,20260202,0.06354251503944397
38.841,4.251,20260202,0.07533565163612366
38.891,4.251,20260202,0.07533565163612366
38.941,4.251,20260202,0.0754966288805008
38.991,4.251,20260202,0.07348424941301346
39.041,4.251,20260202,0.07348424941301346
39.091,4.251,20260202,0.07381473481655121
39.141,4.251,20260202,0.07381473481655121
39.191,4.251,20260202,0.07130389660596848
39.241,4.251,20260202,0.07130389660596848
39.291,4.251,20260202,0.06819288432598114
39.341,4.251,20260202,0.06819288432598114
39.391,4.251,20260202,0.05620672553777695
39.441,4.251,20260202,0.0543857179582119
39.491,4.251,20260202,0.0543857179582119
39.541,4.251,20260202,0.05478956550359726
39.591,4.251,20260202,0.05478956550359726
39.641,4.251,20260202,0.05451032891869545
39.691,4.251,20260202,0.05451032891869545
39.741,4.251,20260202,0.054604679346084595
39.791,4.251,20260202,0.054604679346084595
39.841,4.251,20260202,0.05707444250583649
39.891,4.251,20260202,0.05876142904162407
39.941,4.251,20260202,0.05876142904162407
39.991,4.251,20260202,0.06099722161889076
40.041,4.251,20260202,0.06099722161889076
40.091,4.251,20260202,0.06099722161889076
40.141,4.251,20260202,0.06099722161889076
40.191,4.251,20260202,0.061409592628479004
40.241,4.251,20260202,0.061409592628479004
40.291,4.251,20260202,0.061133917421102524
40.341,4.251,20260202,0.060853663831949234
40.391,4.251,20260202,0.060853663831949234
40.441,4.251,20260202,0.06139267981052399
40.491,4.251,20260202,0.06139267981052399
40.541,4.251,20260202,0.061445701867341995
40.591,4.251,20260202,0.061445701867341995
40.641,4.251,20260202,0.06727010756731033
40.691,4.251,20260202,0.06727010756731033
40.741,4.251,20260202,0.06730546057224274
40.791,4.251,20260202,0.0669156014919281
40.841,4.251,20260202,0.0669156014919281
40.891,4.251,20260202,0.06555654853582382
40.941,4.251,20260202,0.06555654853582382
40.991,4.251,20260202,0.06631439924240112
41.041,4.251,20260202,0.06631439924240112
41.091,4.251,20260202,0.06663547456264496
41.141,4.251,20260202,0.06663547456264496
41.191,4.251,20260202,0.05804667994379997
41.241,4.251,20260202,0.06460147351026535
41.291,4.251,20260202,0.06460147351026535
41.341,4.251,20260202,0.059074487537145615
41.391,4.251,20260202,0.059074487537145615
41.441,4.251,20260202,0.06055675074458122
41.491,4.251,20260202,0.06055675074458122
41.541,4.251,20260202,0.06206177920103073
41.591,4.251,20260202,0.06206177920103073
41.641,4.251,20260202,0.08272828161716461
41.691,4.251,20260202,0.08272828161716461
41.741,4.251,20260202,0.08272828161716461
41.791,4.251,20260202,0.06677509099245071
41.841,4.251,20260202,0.06677509099245071
41.891,4.251,20260202,0.06293127685785294
41.941,4.251,20260202,0.06293127685785294
41.991,4.251,20260202,0.04745148867368698
42.041,4.251,20260202,0.04745148867368698
42.091,4.251,20260202,0.054794780910015106
42.141,4.251,20260202,0.058854762464761734
42.191,4.251,20260202,0.058854762464761734
42.241,4.251,20260202,0.056795842945575714
42.291,4.251,20260202,0.056795842945575714
42.341,4.251,20260202,0.0571882463991642
42.391,4.251,20260202,0.0571882463991642
42.441,4.251,20260202,0.05802735313773155
42.491,4.251,20260202,0.058601465076208115
42.541,4.251,20260202,0.058601465076208115
42.591,4.251,20260202,0.05494062602519989
42.641,4.251,20260202,0.05494062602519989
42.691,4.251,20260202,0.056881289929151535
42.741,4.251,20260202,0.056881289929151535
42.791,4.251,20260202,0.05715823918581009
42.841,4.251,20260202,0.05715823918581009
42.891,4.251,20260202,0.05661896616220474
42.941,4.251,20260202,0.05952347815036774
42.991,4.251,20260202,0.05952347815036774
43.038,4.254,20260202,0.059195034205913544
43.07,4.27,20260202,0.059195034205913544
36.6,4.311,20260202,0.07286804914474487
36.641,4.301,20260202,0.07286804914474487
36.691,4.301,20260202,0.07675713300704956
36.741,4.301,20260202,0.07675713300704956
36.791,4.301,20260202,0.08054424077272415
36.841,4.301,20260202,0.08292664587497711
36.891,4.301,20260202,0.08292664587497711
36.941,4.301,20260202,0.08292664587497711
36.991,4.301,20260202,0.08292664587497711
37.041,4.301,20260202,0.058842044323682785
37.091,4.301,20260202,0.058842044323682785
37.141,4.301,20260202,0.06821348518133163
37.191,4.301,20260202,0.0717301294207573
37.241,4.301,20260202,0.0717301294207573
37.291,4.301,20260202,0.15911276638507843
37.341,4.301,20260202,0.15911276638507843
37.391,4.301,20260202,0.15752992033958435
37.441,4.301,20260202,0.15752992033958435
37.491,4.301,20260202,0.05567114055156708
37.541,4.301,20260202,0.05567114055156708
37.591,4.301,20260202,0.05733231455087662
37.641,4.301,20260202,0.0841328501701355
37.691,4.301,20260202,0.0841328501701355
37.741,4.301,20260202,0.0727522149682045
37.791,4.301,20260202,0.0727522149682045
37.841,4.301,20260202,0.08116807043552399
37.891,4.301,20260202,0.08116807043552399
37.941,4.301,20260202,0.07070804387331009
37.991,4.301,20260202,0.07070804387331009
38.041,4.301,20260202,0.08108236640691757
38.091,4.301,20260202,0.07917222380638123
38.141,4.301,20260202,0.07917222380638123
38.191,4.301,20260202,0.07628805190324783
38.241,4.301,20260202,0.07628805190324783
38.291,4.301,20260202,0.0726885050535202
38.341,4.301,20260202,0.0726885050535202
38.391,4.301,20260202,0.07368973642587662
38.441,4.301,20260202,0.07368973642587662
38.491,4.301,20260202,0.07368973642587662
38.541,4.301,20260202,0.07429856061935425
38.591,4.301,20260202,0.07429856061935425
38.641,4.301,20260202,0.07663442939519882
38.691,4.301,20260202,0.07663442939519882
38.741,4.301,20260202,0.06354251503944397
38.791,4.301,20260202,0.06354251503944397
38.841,4.301,20260202,0.07533565163612366
38.891,4.301,20260202,0.07533565163612366
38.941,4.301,20260202,0.0754966288805008
38.991,4.301,20260202,0.07348424941301346
39.041,4.301,20260202,0.07348424941301346
39.091,4.301,20260202,0.07381473481655121
39.141,4.301,20260202,0.07381473481655121
39.191,4.301,20260202,0.07130389660596848
39.241,4.301,20260202,0.07130389660596848
39.291,4.301,20260202,0.06819288432598114
39.341,4.301,20260202,0.06819288432598114
39.391,4.301,20260202,0.05620672553777695
39.441,4.301,20260202,0.0543857179582119
39.491,4.301,20260202,0.0543857179582119
39.541,4.301,20260202,0.05478956550359726
39.591,4.301,20260202,0.05478956550359726
39.641,4.301,20260202,0.05451032891869545
39.691,4.301,20260202,0.05451032891869545
39.741,4.301,20260202,0.054604679346084595
39.791,4.301,20260202,0.054604679346084595
39.841,4.301,20260202,0.05707444250583649
39.891,4.301,20260202,0.05876142904162407
39.941,4.301,20260202,0.05876142904162407
39.991,4.301,20260202,0.06099722161889076
40.041,4.301,20260202,0.06099722161889076
40.091,4.301,20260202,0.06099722161889076
40.141,4.301,20260202,0.06099722161889076
40.191,4.301,20260202,0.061409592628479004
40.241,4.301,20260202,0.061409592628479004
40.291,4.301,20260202,0.061133917421102524
40.341,4.301,20260202,0.060853663831949234
40.391,4.301,20260202,0.060853663831949234
40.441,4.301,20260202,0.06139267981052399
40.491,4.301,20260202,0.06139267981052399
40.541,4.301,20260202,0.061445701867341995
40.591,4.301,20260202,0.061445701867341995
40.641,4.301,20260202,0.06727010756731033
40.691,4.301,20260202,0.06727010756731033
40.741,4.301,20260202,0.06730546057224274
40.791,4.301,20260202,0.0669156014919281
40.841,4.301,20260202,0.0669156014919281
40.891,4.301,20260202,0.06555654853582382
40.941,4.301,20260202,0.06555654853582382
40.991,4.301,20260202,0.06631439924240112
41.041,4.301,20260202,0.06631439924240112
41.091,4.301,20260202,0.06663547456264496
41.141,4.301,20260202,0.06663547456264496
41.191,4.301,20260202,0.05804667994379997
41.241,4.301,20260202,0.06460147351026535
41.291,4.301,20260202,0.06460147351026535
41.341,4.301,20260202,0.059074487537145615
41.391,4.301,20260202,0.059074487537145615
41.441,4.301,20260202,0.06055675074458122
41.491,4.301,20260202,0.06055675074458122
41.541,4.301,20260202,0.06206177920103073
41.591,4.301,20260202,0.06206177920103073
41.641,4.301,20260202,0.08272828161716461
41.691,4.301,20260202,0.08272828161716461
41.741,4.301,20260202,0.08272828161716461
41.791,4.301,20260202,0.06677509099245071
41.841,4.301,20260202,0.06677509099245071
41.891,4.301,20260202,0.06293127685785294
41.941,4.301,20260202,0.06293127685785294
41.991,4.301,20260202,0.04745148867368698
42.041,4.301,20260202,0.04745148867368698
42.091,4.301,20260202,0.054794780910015106
42.141,4.301,20260202,0.058854762464761734
42.191,4.301,20260202,0.058854762464761734
42.241,4.301,20260202,0.056795842945575714
42.291,4.301,20260202,0.056795842945575714
42.341,4.301,20260202,0.0571882463991642
42.391,4.301,20260202,0.0571882463991642
42.441,4.301,20260202,0.05802735313773155
42.491,4.301,20260202,0.058601465076208115
42.541,4.301,20260202,0.058601465076208115
42.591,4.301,20260202,0.05494062602519989
42.641,4.301,20260202,0.05494062602519989
42.691,4.301,20260202,0.056881289929151535
42.741,4.301,20260202,0.056881289929151535
42.791,4.301,20260202,0.05715823918581009
42.841,4.301,20260202,0.05715823918581009
42.891,4.301,20260202,0.05661896616220474
42.941,4.301,20260202,0.05952347815036774
42.991,4.301,20260202,0.05952347815036774
43.041,4.301,20260202,0.059195034205913544
43.079,4.305,20260202,0.059195034205913544
36.558,4.36,20260202,0.08780793100595474
36.591,4.351,20260202,0.10591350495815277
36.641,4.351,20260202,0.10591350495815277
36.691,4.351,20260202,0.18997569382190704
36.741,4.351,20260202,0.18997569382190704
36.791,4.351,20260202,0.09740138798952103
36.841,4.351,20260202,0.12845174968242645
36.891,4.351,20260202,0.12845174968242645
36.941,4.351,20260202,0.12845174968242645
36.991,4.351,20260202,0.12845174968242645
37.041,4.351,20260202,0.09150564670562744
37.091,4.351,20260202,0.09150564670562744
37.141,4.351,20260202,0.08038224279880524
37.191,4.351,20260202,0.07318785041570663
37.241,4.351,20260202,0.07318785041570663
37.291,4.351,20260202,0.16787028312683105
37.341,4.351,20260202,0.16787028312683105
37.391,4.351,20260202,0.16283947229385376
37.441,4.351,20260202,0.16283947229385376
37.491,4.351,20260202,0.0646449625492096
37.541,4.351,20260202,0.0646449625492096
37.591,4.351,20260202,0.06395018100738525
37.641,4.351,20260202,0.17177551984786987
37.691,4.351,20260202,0.17177551984786987
37.741,4.351,20260202,0.07592667639255524
37.791,4.351,20260202,0.07592667639255524
37.841,4.351,20260202,0.06947576999664307
37.891,4.351,20260202,0.06947576999664307
37.941,4.351,20260202,0.07090221345424652
37.991,4.351,20260202,0.07090221345424652
38.041,4.351,20260202,0.07565964758396149
38.091,4.351,20260202,0.07725393772125244
38.141,4.351,20260202,0.07725393772125244
38.191,4.351,20260202,0.07607824355363846
38.241,4.351,20260202,0.07607824355363846
38.291,4.351,20260202,0.07359793037176132
38.341,4.351,20260202,0.07359793037176132
38.391,4.351,20260202,0.07395091652870178
38.441,4.351,20260202,0.07395091652870178
38.491,4.351,20260202,0.07395091652870178
38.541,4.351,20260202,0.08334142714738846
38.591,4.351,20260202,0.08334142714738846
38.641,4.351,20260202,0.06628197431564331
38.691,4.351,20260202,0.06628197431564331
38.741,4.351,20260202,0.06646851450204849
38.791,4.351,20260202,0.06646851450204849
38.841,4.351,20260202,0.07731446623802185
38.891,4.351,20260202,0.07731446623802185
38.941,4.351,20260202,0.07494769990444183
38.991,4.351,20260202,0.07368655502796173
39.041,4.351,20260202,0.07368655502796173
39.091,4.351,20260202,0.07135005295276642
39.141,4.351,20260202,0.07135005295276642
39.191,4.351,20260202,0.06974508613348007
39.241,4.351,20260202,0.06974508613348007
39.291,4.351,20260202,0.05634100362658501
39.341,4.351,20260202,0.05634100362658501
39.391,4.351,20260202,0.05845866724848747
39.441,4.351,20260202,0.05665723979473114
39.491,4.351,20260202,0.05665723979473114
39.541,4.351,20260202,0.05718468874692917
39.591,4.351,20260202,0.05718468874692917
39.641,4.351,20260202,0.06828901916742325
39.691,4.351,20260202,0.06828901916742325
39.741,4.351,20260202,0.06039068475365639
39.791,4.351,20260202,0.06039068475365639
39.841,4.351,20260202,0.0619564913213253
39.891,4.351,20260202,0.060435570776462555
39.941,4.351,20260202,0.060435570776462555
39.991,4.351,20260202,0.05998785421252251
40.041,4.351,20260202,0.05998785421252251
40.091,4.351,20260202,0.05998785421252251
40.141,4.351,20260202,0.05998785421252251
40.191,4.351,20260202,0.061702050268650055
40.241,4.351,20260202,0.061702050268650055
40.291,4.351,20260202,0.06386370956897736
40.341,4.351,20260202,0.06514303386211395
40.391,4.351,20260202,0.06514303386211395
40.441,4.351,20260202,0.06554751843214035
40.491,4.351,20260202,0.06554751843214035
40.541,4.351,20260202,0.06478318572044373
40.591,4.351,20260202,0.06478318572044373
40.641,4.351,20260202,0.07070142775774002
40.691,4.351,20260202,0.07070142775774002
40.741,4.351,20260202,0.06871486455202103
40.791,4.351,20260202,0.06589783728122711
40.841,4.351,20260202,0.06589783728122711
40.891,4.351,20260202,0.06557053327560425
40.941,4.351,20260202,0.06557053327560425
40.991,4.351,20260202,0.06611603498458862
41.041,4.351,20260202,0.06611603498458862
41.091,4.351,20260202,0.05140147730708122
41.141,4.351,20260202,0.05140147730708122
41.191,4.351,20260202,0.06476563215255737
41.241,4.351,20260202,0.06014883518218994
41.291,4.351,20260202,0.06014883518218994
41.341,4.351,20260202,0.06047028675675392
41.391,4.351,20260202,0.06047028675675392
41.441,4.351,20260202,0.058938685804605484
41.491,4.351,20260202,0.058938685804605484
41.541,4.351,20260202,0.058923300355672836
41.591,4.351,20260202,0.058923300355672836
41.641,4.351,20260202,0.05994703620672226
41.691,4.351,20260202,0.05994703620672226
41.741,4.351,20260202,0.05994703620672226
41.791,4.351,20260202,0.06412158906459808
41.841,4.351,20260202,0.06412158906459808
41.891,4.351,20260202,0.04889700189232826
41.941,4.351,20260202,0.04889700189232826
41.991,4.351,20260202,0.06166212260723114
42.041,4.351,20260202,0.06166212260723114
42.091,4.351,20260202,0.06080623343586922
42.141,4.351,20260202,0.06199616566300392
42.191,4.351,20260202,0.06199616566300392
42.241,4.351,20260202,0.05781182274222374
42.291,4.351,20260202,0.05781182274222374
42.341,4.351,20260202,0.058932580053806305
42.391,4.351,20260202,0.058932580053806305
42.441,4.351,20260202,0.0582336001098156
42.491,4.351,20260202,0.05504947528243065
42.541,4.351,20260202,0.05504947528243065
42.591,4.351,20260202,0.05460760369896889
42.641,4.351,20260202,0.05460760369896889
42.691,4.351,20260202,0.05667911097407341
42.741,4.351,20260202,0.05667911097407341
42.791,4.351,20260202,0.0558963380753994
42.841,4.351,20260202,0.0558963380753994
42.891,4.351,20260202,0.05558251589536667
42.941,4.351,20260202,0.05705447867512703
42.991,4.351,20260202,0.05705447867512703
43.041,4.351,20260202,0.06156840920448303
43.088,4.352,20260202,0.06156840920448303
36.55,4.403,20260202,0.09568095952272415
36.591,4.401,20260202,0.10591350495815277
36.641,4.401,20260202,0.10591350495815277
36.691,4.401,20260202,0.18997569382190704
36.741,4.401,20260202,0.18997569382190704
36.791,4.401,20260202,0.09740138798952103
36.841,4.401,20260202,0.12845174968242645
36.891,4.401,20260202,0.12845174968242645
36.941,4.401,20260202,0.12845174968242645
36.991,4.401,20260202,0.12845174968242645
37.041,4.401,20260202,0.09150564670562744
37.091,4.401,20260202,0.09150564670562744
37.141,4.401,20260202,0.08038224279880524
37.191,4.401,20260202,0.07318785041570663
37.241,4.401,20260202,0.07318785041570663
37.291,4.401,20260202,0.16787028312683105
37.341,4.401,20260202,0.16787028312683105
37.391,4.401,20260202,0.16283947229385376
37.441,4.401,20260202,0.16283947229385376
37.491,4.401,20260202,0.0646449625492096
37.541,4.401,20260202,0.0646449625492096
37.591,4.401,20260202,0.06395018100738525
37.641,4.401,20260202,0.17177551984786987
37.691,4.401,20260202,0.17177551984786987
37.741,4.401,20260202,0.07592667639255524
37.791,4.401,20260202,0.07592667639255524
37.841,4.401,20260202,0.06947576999664307
37.891,4.401,20260202,0.06947576999664307
37.941,4.401,20260202,0.07090221345424652
37.991,4.401,20260202,0.07090221345424652
38.041,4.401,20260202,0.07565964758396149
38.091,4.401,20260202,0.07725393772125244
38.141,4.401,20260202,0.07725393772125244
38.191,4.401,20260202,0.07607824355363846
38.241,4.401,20260202,0.07607824355363846
38.291,4.401,20260202,0.07359793037176132
38.341,4.401,20260202,0.07359793037176132
38.391,4.401,20260202,0.07395091652870178
38.441,4.401,20260202,0.07395091652870178
38.491,4.401,20260202,0.07395091652870178
38.541,4.401,20260202,0.08334142714738846
38.591,4.401,20260202,0.08334142714738846
38.641,4.401,20260202,0.06628197431564331
38.691,4.401,20260202,0.06628197431564331
38.741,4.401,20260202,0.06646851450204849
38.791,4.401,20260202,0.06646851450204849
38.841,4.401,20260202,0.07731446623802185
38.891,4.401,20260202,0.07731446623802185
38.941,4.401,20260202,0.07494769990444183
38.991,4.401,20260202,0.07368655502796173
39.041,4.401,20260202,0.07368655502796173
39.091,4.401,20260202,0.07135005295276642
39.141,4.401,20260202,0.07135005295276642
39.191,4.401,20260202,0.06974508613348007
39.241,4.401,20260202,0.06974508613348007
39.291,4.401,20260202,0.05634100362658501
39.341,4.401,20260202,0.05634100362658501
39.391,4.401,20260202,0.05845866724848747
39.441,4.401,20260202,0.05665723979473114
39.491,4.401,20260202,0.05665723979473114
39.541,4.401,20260202,0.05718468874692917
39.591,4.401,20260202,0.05718468874692917
39.641,4.401,20260202,0.06828901916742325
39.691,4.401,20260202,0.06828901916742325
39.741,4.401,20260202,0.06039068475365639
39.791,4.401,20260202,0.06039068475365639
39.841,4.401,20260202,0.0619564913213253
39.891,4.401,20260202,0.060435570776462555
39.941,4.401,20260202,0.060435570776462555
39.991,4.401,20260202,0.05998785421252251
40.041,4.401,20260202,0.05998785421252251
40.091,4.401,20260202,0.05998785421252251
40.141,4.401,20260202,0.05998785421252251
40.191,4.401,20260202,0.061702050268650055
40.241,4.401,20260202,0.061702050268650055
40.291,4.401,20260202,0.06386370956897736
40.341,4.401,20260202,0.06514303386211395
40.391,4.401,20260202,0.06514303386211395
40.441,4.401,20260202,0.06554751843214035
40.491,4.401,20260202,0.06554751843214035
40.541,4.401,20260202,0.06478318572044373
40.591,4.401,20260202,0.06478318572044373
40.641,4.401,20260202,0.07070142775774002
40.691,4.401,20260202,0.07070142775774002
40.741,4.401,20260202,0.06871486455202103
40.791,4.401,20260202,0.06589783728122711
40.841,4.401,20260202,0.06589783728122711
40.891,4.401,20260202,0.06557053327560425
40.941,4.401,20260202,0.06557053327560425
40.991,4.401,20260202,0.06611603498458862
41.041,4.401,20260202,0.06611603498458862
41.091,4.401,20260202,0.05140147730708122
41.141,4.401,20260202,0.05140147730708122
41.191,4.401,20260202,0.06476563215255737
41.241,4.401,20260202,0.06014883518218994
41.291,4.401,20260202,0.06014883518218994
41.341,4.401,20260202,0.06047028675675392
41.391,4.401,20260202,0.06047028675675392
41.441,4.401,20260202,0.058938685804605484
41.491,4.401,20260202,0.058938685804605484
41.541,4.401,20260202,0.058923300355672836
41.591,4.401,20260202,0.058923300355672836
41.641,4.401,20260202,0.05994703620672226
41.691,4.401,20260202,0.05994703620672226
41.741,4.401,20260202,0.05994703620672226
41.791,4.401,20260202,0.06412158906459808
41.841,4.401,20260202,0.06412158906459808
41.891,4.401,20260202,0.04889700189232826
41.941,4.401,20260202,0.04889700189232826
41.991,4.401,20260202,0.06166212260723114
42.041,4.401,20260202,0.06166212260723114
42.091,4.401,20260202,0.06080623343586922
42.141,4.401,20260202,0.06199616566300392
42.191,4.401,20260202,0.06199616566300392
42.241,4.401,20260202,0.05781182274222374
42.291,4.401,20260202,0.05781182274222374
42.341,4.401,20260202,0.058932580053806305
42.391,4.401,20260202,0.058932580053806305
42.441,4.401,20260202,0.0582336001098156
42.491,4.401,20260202,0.05504947528243065
42.541,4.401,20260202,0.05504947528243065
42.591,4.401,20260202,0.05460760369896889
42.641,4.401,20260202,0.05460760369896889
42.691,4.401,20260202,0.05667911097407341
42.741,4.401,20260202,0.05667911097407341
42.791,4.401,20260202,0.0558963380753994
42.841,4.401,20260202,0.0558963380753994
42.891,4.401,20260202,0.05558251589536667
42.941,4.401,20260202,0.05705447867512703
42.991,4.401,20260202,0.05705447867512703
43.041,4.401,20260202,0.06156840920448303
43.091,4.401,20260202,0.06156840920448303
43.126,4.415,20260202,0.06334733217954636
36.513,4.467,20260202,0.09568095952272415
36.542,4.452,20260202,0.09568095952272415
36.591,4.451,20260202,0.12001872807741165
36.641,4.451,20260202,0.12001872807741165
36.691,4.451,20260202,0.15882234275341034
36.741,4.451,20260202,0.15882234275341034
36.791,4.451,20260202,0.1697694957256317
36.841,4.451,20260202,0.1148996576666832
36.891,4.451,20260202,0.1148996576666832
36.941,4.451,20260202,0.1148996576666832
36.991,4.451,20260202,0.1148996576666832
